order_item_sk,order_item_id,order_id,order_date_sk,customer_sk,product_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,status,currency_code,quantity,unit_price,discount_amount,gross_amount,net_amount,subtotal,tax_amount,shipping_fee,total_amount
176,5000000175,1000000127,0,1383,2,1,0,3141,2117,FULFILLED,ARS,2,15750.0,3150.0,31500.0,28350.0,56850.0,11938.5,1200.0,69988.5
177,5000000176,1000000128,0,1189,1,1,0,885,1356,CANCELLED,ARS,1,10800.0,1080.0,10800.0,9720.0,82620.0,17350.2,1500.0,101470.2
178,5000000177,1000000128,0,1189,2,1,0,885,1356,CANCELLED,ARS,3,15000.0,4500.0,45000.0,40500.0,82620.0,17350.2,1500.0,101470.2
179,5000000178,1000000128,0,1189,1,1,0,885,1356,CANCELLED,ARS,3,12000.0,3600.0,36000.0,32400.0,82620.0,17350.2,1500.0,101470.2
180,5000000179,1000000129,0,1016,1,1,0,1995,3040,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,62280.0,13078.8,1500.0,76858.8
181,5000000180,1000000129,0,1016,2,1,0,1995,3040,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,62280.0,13078.8,1500.0,76858.8
182,5000000181,1000000130,0,595,2,2,3,164,3,PAID,ARS,1,13500.0,1350.0,13500.0,12150.0,12150.0,2551.5,0.0,14701.5
183,5000000182,1000000131,0,902,1,2,4,2020,4,FULFILLED,ARS,3,13200.0,0.0,39600.0,39600.0,39600.0,8316.0,0.0,47916.0
184,5000000183,1000000132,0,317,2,1,0,2601,2546,FULFILLED,ARS,2,13500.0,540.0,27000.0,26460.0,26460.0,5556.6,1200.0,33216.6
185,5000000184,1000000133,0,1229,2,2,2,0,2,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
186,5000000185,1000000134,0,279,1,2,3,63,3,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,62280.0,13078.8,0.0,75358.8
187,5000000186,1000000134,0,279,2,2,3,63,3,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,62280.0,13078.8,0.0,75358.8
188,5000000187,1000000135,0,1498,1,2,4,2609,4,PAID,ARS,1,12000.0,600.0,12000.0,11400.0,33000.0,6930.0,0.0,39930.0
189,5000000188,1000000135,0,1498,1,2,4,2609,4,PAID,ARS,2,10800.0,0.0,21600.0,21600.0,33000.0,6930.0,0.0,39930.0
190,5000000189,1000000136,0,140,2,1,0,2026,1773,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,0.0,34485.0
191,5000000190,1000000137,0,1115,1,1,0,462,2545,PAID,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
192,5000000191,1000000138,0,1240,1,1,0,1477,1704,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,1500.0,42882.0
193,5000000192,1000000139,0,590,2,1,0,1328,1036,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,1200.0,17535.0
194,5000000193,1000000140,0,645,2,2,3,1878,3,FULFILLED,ARS,1,13500.0,270.0,13500.0,13230.0,13230.0,2778.3,0.0,16008.3
195,5000000194,1000000141,0,545,1,2,1,2477,1,REFUNDED,ARS,1,13200.0,1320.0,13200.0,11880.0,11880.0,2494.8,0.0,14374.8
196,5000000195,1000000142,0,1208,2,1,0,3064,1955,REFUNDED,ARS,1,15000.0,750.0,15000.0,14250.0,50706.0,10648.26,1500.0,62854.26
197,5000000196,1000000142,0,1208,1,1,0,3064,1955,REFUNDED,ARS,1,13200.0,264.0,13200.0,12936.0,50706.0,10648.26,1500.0,62854.26
198,5000000197,1000000142,0,1208,1,1,0,3064,1955,REFUNDED,ARS,2,12000.0,480.0,24000.0,23520.0,50706.0,10648.26,1500.0,62854.26
199,5000000198,1000000143,0,551,1,2,1,1113,1,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,66600.0,13986.0,0.0,80586.0
200,5000000199,1000000143,0,551,1,2,1,1113,1,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,66600.0,13986.0,0.0,80586.0
201,5000000200,1000000144,0,569,2,2,1,214,1,CANCELLED,ARS,2,16500.0,3300.0,33000.0,29700.0,29700.0,6237.0,0.0,35937.0
202,5000000201,1000000145,0,1305,2,1,0,0,3178,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1500.0,37800.0
203,5000000202,1000000146,0,280,2,1,0,194,2731,FULFILLED,ARS,3,15750.0,2362.5,47250.0,44887.5,82687.5,17364.38,900.0,100951.88
204,5000000203,1000000146,0,280,1,1,0,194,2731,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,82687.5,17364.38,900.0,100951.88
205,5000000204,1000000147,0,1338,2,1,0,0,1472,FULFILLED,ARS,2,16500.0,660.0,33000.0,32340.0,59340.0,12461.4,900.0,72701.4
206,5000000205,1000000147,0,1338,2,1,0,0,1472,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,59340.0,12461.4,900.0,72701.4
207,5000000206,1000000148,0,84,1,1,0,592,2447,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,1200.0,43888.8
208,5000000207,1000000149,0,655,2,1,0,81,1117,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,900.0,17235.0
209,5000000208,1000000150,0,513,2,2,4,3049,4,FULFILLED,ARS,2,16500.0,660.0,33000.0,32340.0,32340.0,6791.4,0.0,39131.4
210,5000000209,1000000151,0,884,1,2,3,849,3,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,0.0,42688.8
211,5000000210,1000000152,0,385,1,2,2,1553,2,FULFILLED,ARS,1,10800.0,1080.0,10800.0,9720.0,9720.0,2041.2,0.0,11761.2
212,5000000211,1000000153,0,723,1,2,2,752,2,CANCELLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,0.0,13068.0
213,5000000212,1000000154,0,110,2,2,1,2113,1,PAID,ARS,3,15750.0,4725.0,47250.0,42525.0,42525.0,8930.25,0.0,51455.25
214,5000000213,1000000155,0,1197,1,1,0,2708,3125,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,900.0,15420.0
215,5000000214,1000000156,0,833,2,2,2,1194,2,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,42750.0,8977.5,0.0,51727.5
216,5000000215,1000000157,0,371,1,2,3,1185,3,CANCELLED,ARS,1,12000.0,0.0,12000.0,12000.0,59250.0,12442.5,0.0,71692.5
217,5000000216,1000000157,0,371,2,2,3,1185,3,CANCELLED,ARS,3,15750.0,0.0,47250.0,47250.0,59250.0,12442.5,0.0,71692.5
218,5000000217,1000000158,0,905,2,2,1,1807,1,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,0.0,36300.0
219,5000000218,1000000159,0,389,1,1,0,3180,307,FULFILLED,ARS,1,12600.0,252.0,12600.0,12348.0,12348.0,2593.08,1200.0,16141.08
220,5000000219,1000000160,0,1299,2,2,4,0,4,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,0.0,35574.0
221,5000000220,1000000161,0,725,2,1,0,0,2912,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,45000.0,9450.0,900.0,55350.0
222,5000000221,1000000162,0,645,1,2,4,161,4,PAID,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
223,5000000222,1000000163,0,584,1,1,0,984,136,FULFILLED,ARS,2,10800.0,0.0,21600.0,21600.0,21600.0,4536.0,900.0,27036.0
224,5000000223,1000000164,0,436,1,1,0,3083,2762,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,63000.0,13230.0,900.0,77130.0
225,5000000224,1000000164,0,436,2,1,0,3083,2762,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,63000.0,13230.0,900.0,77130.0
226,5000000225,1000000165,0,293,1,1,0,2895,2361,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,1500.0,29959.2
227,5000000226,1000000166,0,1065,2,1,0,0,2496,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,43425.0,9119.25,1200.0,53744.25
228,5000000227,1000000166,0,1065,2,1,0,0,2496,FULFILLED,ARS,2,15750.0,1575.0,31500.0,29925.0,43425.0,9119.25,1200.0,53744.25
229,5000000228,1000000167,0,1234,2,1,0,1645,2706,CANCELLED,ARS,1,13500.0,675.0,13500.0,12825.0,47085.0,9887.85,1200.0,58172.85
230,5000000229,1000000167,0,1234,1,1,0,1645,2706,CANCELLED,ARS,1,10800.0,540.0,10800.0,10260.0,47085.0,9887.85,1200.0,58172.85
231,5000000230,1000000167,0,1234,1,1,0,1645,2706,CANCELLED,ARS,2,12000.0,0.0,24000.0,24000.0,47085.0,9887.85,1200.0,58172.85
232,5000000231,1000000168,0,400,2,1,0,2133,2527,CANCELLED,ARS,3,13500.0,0.0,40500.0,40500.0,40500.0,8505.0,1200.0,50205.0
233,5000000232,1000000169,0,251,1,1,0,0,1329,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,1200.0,14268.0
234,5000000233,1000000170,0,764,2,2,4,0,4,PAID,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,0.0,36300.0
235,5000000234,1000000171,0,1490,1,1,0,2733,2557,CREATED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,1200.0,15429.6
236,5000000235,1000000172,0,181,1,1,0,607,1805,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,900.0,28488.0
237,5000000236,1000000173,0,693,2,1,0,1849,1635,FULFILLED,ARS,2,15750.0,0.0,31500.0,31500.0,31500.0,6615.0,1200.0,39315.0
238,5000000237,1000000174,0,672,1,2,2,2475,2,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
239,5000000238,1000000175,0,786,1,1,0,1699,2161,PAID,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,900.0,15420.0
240,5000000239,1000000176,0,1347,2,2,2,1260,2,FULFILLED,ARS,1,16500.0,1650.0,16500.0,14850.0,14850.0,3118.5,0.0,17968.5
241,5000000240,1000000177,0,628,2,1,0,0,868,FULFILLED,ARS,1,13500.0,675.0,13500.0,12825.0,12825.0,2693.25,1200.0,16718.25
242,5000000241,1000000178,0,1485,2,2,2,3036,2,PAID,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
243,5000000242,1000000179,0,805,2,1,0,1866,2735,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,72600.0,15246.0,900.0,88746.0
244,5000000243,1000000179,0,805,2,1,0,1866,2735,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,72600.0,15246.0,900.0,88746.0
245,5000000244,1000000180,0,445,1,1,0,2685,753,FULFILLED,ARS,2,12600.0,0.0,25200.0,25200.0,25200.0,5292.0,1200.0,31692.0
246,5000000245,1000000181,0,560,1,1,0,2249,83,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,900.0,29359.2
247,5000000246,1000000182,0,403,1,1,0,1525,2607,FULFILLED,ARS,2,13200.0,1320.0,26400.0,25080.0,25080.0,5266.8,1200.0,31546.8
248,5000000247,1000000183,0,693,2,2,1,1838,1,PAID,ARS,2,13500.0,0.0,27000.0,27000.0,27000.0,5670.0,0.0,32670.0
249,5000000248,1000000184,0,274,2,2,2,2613,2,PAID,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
250,5000000249,1000000185,0,804,1,1,0,600,944,FULFILLED,ARS,3,12600.0,756.0,37800.0,37044.0,59844.0,12567.24,1200.0,73611.24
251,5000000250,1000000185,0,804,1,1,0,600,944,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,59844.0,12567.24,1200.0,73611.24
252,5000000251,1000000186,0,1495,1,1,0,2585,1364,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,900.0,14694.0
253,5000000252,1000000187,0,48,1,2,1,2002,1,REFUNDED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,0.0,39204.0
254,5000000253,1000000188,0,661,2,2,3,2869,3,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
255,5000000254,1000000189,0,984,1,1,0,3020,1812,PAID,ARS,3,12600.0,756.0,37800.0,37044.0,37044.0,7779.24,900.0,45723.24
256,5000000255,1000000190,0,1384,1,1,0,1811,1972,PAID,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
257,5000000256,1000000191,0,788,2,1,0,1179,206,CANCELLED,ARS,3,15000.0,4500.0,45000.0,40500.0,88344.0,18552.24,0.0,106896.24
258,5000000257,1000000191,0,788,1,1,0,1179,206,CANCELLED,ARS,1,12000.0,1200.0,12000.0,10800.0,88344.0,18552.24,0.0,106896.24
259,5000000258,1000000191,0,788,1,1,0,1179,206,CANCELLED,ARS,3,12600.0,756.0,37800.0,37044.0,88344.0,18552.24,0.0,106896.24
260,5000000259,1000000192,0,456,1,2,2,1133,2,PAID,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,0.0,14520.0
261,5000000260,1000000193,0,427,1,1,0,0,695,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,1200.0,40404.0
262,5000000261,1000000194,0,866,1,1,0,913,2574,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,45000.0,9450.0,0.0,54450.0
263,5000000262,1000000194,0,866,1,1,0,913,2574,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,45000.0,9450.0,0.0,54450.0
264,5000000263,1000000195,0,371,2,1,0,352,600,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,45840.0,9626.4,1200.0,56666.4
265,5000000264,1000000195,0,371,2,1,0,352,600,FULFILLED,ARS,2,16500.0,660.0,33000.0,32340.0,45840.0,9626.4,1200.0,56666.4
266,5000000265,1000000196,0,1000,2,1,0,1481,1384,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1200.0,37500.0
267,5000000266,1000000197,0,1404,1,1,0,2536,795,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,1200.0,14268.0
268,5000000267,1000000198,0,1159,1,1,0,0,788,FULFILLED,ARS,3,10800.0,3240.0,32400.0,29160.0,29160.0,6123.6,900.0,36183.6
269,5000000268,1000000199,0,1040,1,1,0,0,2797,FULFILLED,ARS,2,13200.0,0.0,26400.0,26400.0,48000.0,10080.0,1200.0,59280.0
270,5000000269,1000000199,0,1040,1,1,0,0,2797,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,48000.0,10080.0,1200.0,59280.0
271,5000000270,1000000200,0,464,1,1,0,2887,2537,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,21600.0,4536.0,900.0,27036.0
272,5000000271,1000000200,0,464,1,1,0,2887,2537,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,21600.0,4536.0,900.0,27036.0
273,5000000272,1000000201,0,166,1,1,0,1631,2941,REFUNDED,ARS,1,12600.0,0.0,12600.0,12600.0,40950.0,8599.5,1200.0,50749.5
274,5000000273,1000000201,0,166,2,1,0,1631,2941,REFUNDED,ARS,2,15750.0,3150.0,31500.0,28350.0,40950.0,8599.5,1200.0,50749.5
275,5000000274,1000000202,0,1056,1,2,3,1262,3,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
276,5000000275,1000000203,0,925,1,2,3,2299,3,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,0.0,39204.0
277,5000000276,1000000204,0,488,2,1,0,678,257,CANCELLED,ARS,1,15000.0,1500.0,15000.0,13500.0,40500.0,8505.0,1200.0,50205.0
278,5000000277,1000000204,0,488,2,1,0,678,257,CANCELLED,ARS,2,15000.0,3000.0,30000.0,27000.0,40500.0,8505.0,1200.0,50205.0
279,5000000278,1000000205,0,903,2,1,0,459,898,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
280,5000000279,1000000206,0,70,1,1,0,1448,1092,PAID,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,1200.0,29659.2
281,5000000280,1000000207,0,1459,1,1,0,0,1330,FULFILLED,ARS,1,12600.0,252.0,12600.0,12348.0,12348.0,2593.08,900.0,15841.08
282,5000000281,1000000208,0,500,2,2,2,1838,2,FULFILLED,ARS,3,16500.0,4950.0,49500.0,44550.0,44550.0,9355.5,0.0,53905.5
283,5000000282,1000000209,0,361,1,1,0,370,1297,FULFILLED,ARS,2,12600.0,0.0,25200.0,25200.0,25200.0,5292.0,1200.0,31692.0
284,5000000283,1000000210,0,476,2,1,0,683,2590,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,1500.0,17835.0
285,5000000284,1000000211,0,1400,1,2,1,1780,1,REFUNDED,ARS,3,12000.0,720.0,36000.0,35280.0,66780.0,14023.8,0.0,80803.8
286,5000000285,1000000211,0,1400,2,2,1,1780,1,REFUNDED,ARS,2,15750.0,0.0,31500.0,31500.0,66780.0,14023.8,0.0,80803.8
287,5000000286,1000000212,0,945,1,1,0,106,886,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,900.0,15129.6
288,5000000287,1000000213,0,1443,2,1,0,1390,900,FULFILLED,ARS,1,15750.0,0.0,15750.0,15750.0,15750.0,3307.5,1500.0,20557.5
289,5000000288,1000000214,0,1430,1,1,0,2114,2687,FULFILLED,ARS,2,12600.0,2520.0,25200.0,22680.0,22680.0,4762.8,900.0,28342.8
290,5000000289,1000000215,0,1330,2,1,0,613,1579,FULFILLED,ARS,3,13500.0,2025.0,40500.0,38475.0,51015.0,10713.15,900.0,62628.15
291,5000000290,1000000215,0,1330,1,1,0,613,1579,FULFILLED,ARS,1,13200.0,660.0,13200.0,12540.0,51015.0,10713.15,900.0,62628.15
292,5000000291,1000000216,0,274,2,1,0,3105,506,FULFILLED,ARS,1,16500.0,825.0,16500.0,15675.0,15675.0,3291.75,900.0,19866.75
293,5000000292,1000000217,0,1251,2,2,2,455,2,FULFILLED,ARS,1,15750.0,787.5,15750.0,14962.5,59962.5,12592.12,0.0,72554.62
294,5000000293,1000000217,0,1251,2,2,2,455,2,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,59962.5,12592.12,0.0,72554.62
295,5000000294,1000000218,0,176,1,1,0,299,550,FULFILLED,ARS,1,10800.0,540.0,10800.0,10260.0,31860.0,6690.6,1200.0,39750.6
296,5000000295,1000000218,0,176,1,1,0,299,550,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,31860.0,6690.6,1200.0,39750.6
297,5000000296,1000000219,0,42,1,2,2,1205,2,PAID,ARS,1,12000.0,1200.0,12000.0,10800.0,45000.0,9450.0,0.0,54450.0
298,5000000297,1000000219,0,42,1,2,2,1205,2,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,45000.0,9450.0,0.0,54450.0
299,5000000298,1000000220,0,582,1,1,0,1139,1933,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,900.0,14694.0
300,5000000299,1000000221,0,4,1,2,1,73,1,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
301,5000000300,1000000222,0,569,1,2,2,2286,2,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
302,5000000301,1000000223,0,157,1,2,1,708,1,PAID,ARS,2,12600.0,2520.0,25200.0,22680.0,22680.0,4762.8,0.0,27442.8
303,5000000302,1000000224,0,649,2,1,0,230,311,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,1200.0,50205.0
304,5000000303,1000000225,0,1230,1,1,0,55,1403,FULFILLED,ARS,3,12600.0,3780.0,37800.0,34020.0,34020.0,7144.2,0.0,41164.2
305,5000000304,1000000226,0,197,1,1,0,3115,2867,FULFILLED,ARS,3,10800.0,3240.0,32400.0,29160.0,29160.0,6123.6,1200.0,36483.6
306,5000000305,1000000227,0,731,1,1,0,1940,2594,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,1200.0,43888.8
307,5000000306,1000000228,0,506,1,1,0,2901,2647,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,900.0,43588.8
308,5000000307,1000000229,0,751,2,2,2,3016,2,CANCELLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
309,5000000308,1000000230,0,485,1,1,0,201,1341,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,900.0,40104.0
310,5000000309,1000000231,0,823,2,1,0,2287,57,PAID,ARS,3,15750.0,0.0,47250.0,47250.0,47250.0,9922.5,900.0,58072.5
311,5000000310,1000000232,0,680,1,1,0,2906,1497,PAID,ARS,1,13200.0,264.0,13200.0,12936.0,36936.0,7756.56,1200.0,45892.56
312,5000000311,1000000232,0,680,1,1,0,2906,1497,PAID,ARS,2,12000.0,0.0,24000.0,24000.0,36936.0,7756.56,1200.0,45892.56
313,5000000312,1000000233,0,417,2,1,0,531,2093,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,900.0,19050.0
314,5000000313,1000000234,0,677,1,1,0,1685,2205,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,1200.0,29659.2
315,5000000314,1000000235,0,1327,1,2,2,2411,2,CANCELLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
316,5000000315,1000000236,0,593,1,2,1,0,1,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,24000.0,5040.0,0.0,29040.0
317,5000000316,1000000236,0,593,1,2,1,0,1,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,24000.0,5040.0,0.0,29040.0
318,5000000317,1000000237,0,606,1,2,1,1048,1,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
319,5000000318,1000000238,0,137,1,2,2,2139,2,PAID,ARS,2,10800.0,432.0,21600.0,21168.0,21168.0,4445.28,0.0,25613.28
320,5000000319,1000000239,0,487,1,1,0,1298,1637,FULFILLED,ARS,1,12600.0,630.0,12600.0,11970.0,51660.0,10848.6,900.0,63408.6
321,5000000320,1000000239,0,487,2,1,0,1298,1637,FULFILLED,ARS,3,13500.0,810.0,40500.0,39690.0,51660.0,10848.6,900.0,63408.6
322,5000000321,1000000240,0,909,2,1,0,179,2066,REFUNDED,ARS,2,15000.0,3000.0,30000.0,27000.0,39000.0,8190.0,900.0,48090.0
323,5000000322,1000000240,0,909,1,1,0,179,2066,REFUNDED,ARS,1,12000.0,0.0,12000.0,12000.0,39000.0,8190.0,900.0,48090.0
324,5000000323,1000000241,0,179,2,2,1,2962,1,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,59400.0,12474.0,0.0,71874.0
325,5000000324,1000000241,0,179,1,2,1,2962,1,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,59400.0,12474.0,0.0,71874.0
326,5000000325,1000000242,0,183,1,1,0,1611,2017,CANCELLED,ARS,3,12600.0,756.0,37800.0,37044.0,37044.0,7779.24,1200.0,46023.24
327,5000000326,1000000243,0,536,2,1,0,2922,827,FULFILLED,ARS,1,16500.0,0.0,16500.0,16500.0,16500.0,3465.0,0.0,19965.0
328,5000000327,1000000244,0,1341,1,2,1,0,1,FULFILLED,ARS,2,10800.0,1080.0,21600.0,20520.0,20520.0,4309.2,0.0,24829.2
329,5000000328,1000000245,0,378,2,2,1,0,1,REFUNDED,ARS,1,15000.0,300.0,15000.0,14700.0,40350.0,8473.5,0.0,48823.5
330,5000000329,1000000245,0,378,2,2,1,0,1,REFUNDED,ARS,2,13500.0,1350.0,27000.0,25650.0,40350.0,8473.5,0.0,48823.5
331,5000000330,1000000246,0,548,1,1,0,476,537,CANCELLED,ARS,3,12000.0,0.0,36000.0,36000.0,61650.0,12946.5,0.0,74596.5
332,5000000331,1000000246,0,548,2,1,0,476,537,CANCELLED,ARS,2,13500.0,1350.0,27000.0,25650.0,61650.0,12946.5,0.0,74596.5
333,5000000332,1000000247,0,757,2,1,0,116,3131,FULFILLED,ARS,1,15750.0,315.0,15750.0,15435.0,15435.0,3241.35,900.0,19576.35
334,5000000333,1000000248,0,522,1,2,4,2139,4,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,0.0,13068.0
335,5000000334,1000000249,0,1384,1,2,3,290,3,FULFILLED,ARS,3,13200.0,0.0,39600.0,39600.0,39600.0,8316.0,0.0,47916.0
336,5000000335,1000000250,0,473,2,1,0,1994,843,FULFILLED,ARS,3,15750.0,4725.0,47250.0,42525.0,42525.0,8930.25,1500.0,52955.25
337,5000000336,1000000251,0,1316,1,2,3,1075,3,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,0.0,41382.0
338,5000000337,1000000252,0,1356,2,2,1,1674,1,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,0.0,53361.0
339,5000000338,1000000253,0,266,1,1,0,597,1464,REFUNDED,ARS,2,12600.0,504.0,25200.0,24696.0,46296.0,9722.16,0.0,56018.16
340,5000000339,1000000253,0,266,1,1,0,597,1464,REFUNDED,ARS,2,12000.0,2400.0,24000.0,21600.0,46296.0,9722.16,0.0,56018.16
341,5000000340,1000000254,0,1359,1,2,2,1810,2,FULFILLED,ARS,2,10800.0,432.0,21600.0,21168.0,21168.0,4445.28,0.0,25613.28
342,5000000341,1000000255,0,843,2,1,0,1968,2933,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,900.0,18687.0
343,5000000342,1000000256,0,599,1,1,0,83,105,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,1200.0,29659.2
344,5000000343,1000000257,0,1048,2,2,1,723,1,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,57900.0,12159.0,0.0,70059.0
345,5000000344,1000000257,0,1048,2,2,1,723,1,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,57900.0,12159.0,0.0,70059.0
346,5000000345,1000000258,0,319,2,1,0,1480,3048,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,900.0,35385.0
347,5000000346,1000000259,0,846,1,1,0,661,975,REFUNDED,ARS,2,13200.0,528.0,26400.0,25872.0,25872.0,5433.12,1500.0,32805.12
348,5000000347,1000000260,0,1491,2,1,0,3128,2539,FULFILLED,ARS,2,16500.0,0.0,33000.0,33000.0,33000.0,6930.0,1200.0,41130.0
349,5000000348,1000000261,0,79,1,1,0,1306,1366,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
350,5000000349,1000000262,0,748,1,1,0,862,3055,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,900.0,43588.8
351,5000000350,1000000263,0,537,2,1,0,987,3146,PAID,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,900.0,49905.0
