session_sk,session_id,customer_sk,start_date_sk,end_date_sk,source,device,session_duration_min
583,11000000582,953,0,0,social,mobile,37.0
584,11000000583,0,0,0,ads,mobile,13.0
585,11000000584,677,0,0,ads,mobile,56.0
586,11000000585,0,0,0,referral,mobile,48.0
587,11000000586,0,0,0,direct,mobile,16.0
588,11000000587,20,0,0,direct,mobile,1.0
589,11000000588,671,0,0,ads,mobile,10.0
590,11000000589,897,0,0,ads,mobile,9.0
591,11000000590,1288,0,0,referral,desktop,
592,11000000591,0,0,0,social,desktop,
593,11000000592,138,0,0,direct,mobile,27.0
594,11000000593,493,0,0,direct,mobile,47.0
595,11000000594,1296,0,0,direct,desktop,22.0
596,11000000595,882,0,0,ads,mobile,56.0
597,11000000596,0,0,0,social,mobile,46.0
598,11000000597,0,0,0,referral,tablet,60.0
599,11000000598,506,0,0,ads,mobile,54.0
600,11000000599,184,0,0,direct,mobile,55.0
601,11000000600,743,0,0,email,desktop,27.0
602,11000000601,0,0,0,referral,desktop,
603,11000000602,1361,0,0,direct,desktop,15.0
604,11000000603,0,0,0,referral,mobile,50.0
605,11000000604,1228,0,0,ads,mobile,
606,11000000605,1088,0,0,email,desktop,34.0
607,11000000606,1085,0,0,direct,mobile,20.0
608,11000000607,151,0,0,ads,desktop,59.0
609,11000000608,0,0,0,ads,desktop,43.0
610,11000000609,0,0,0,ads,mobile,28.0
611,11000000610,827,0,0,ads,desktop,12.0
612,11000000611,431,0,0,social,mobile,25.0
613,11000000612,0,0,0,direct,desktop,49.0
614,11000000613,910,0,0,referral,desktop,59.0
615,11000000614,0,0,0,direct,mobile,10.0
616,11000000615,922,0,0,ads,mobile,29.0
617,11000000616,0,0,0,ads,mobile,33.0
618,11000000617,0,0,0,direct,desktop,52.0
619,11000000618,22,0,0,direct,desktop,6.0
620,11000000619,0,0,0,ads,desktop,20.0
621,11000000620,630,0,0,direct,tablet,53.0
622,11000000621,10,0,0,direct,mobile,59.0
623,11000000622,91,0,0,ads,desktop,32.0
624,11000000623,1137,0,0,direct,mobile,37.0
625,11000000624,1276,0,0,ads,mobile,35.0
626,11000000625,0,0,0,direct,mobile,
627,11000000626,282,0,0,direct,desktop,9.0
628,11000000627,1323,0,0,ads,mobile,59.0
629,11000000628,1345,0,0,ads,mobile,
630,11000000629,540,0,0,referral,mobile,8.0
631,11000000630,139,0,0,direct,desktop,46.0
632,11000000631,0,0,0,email,desktop,
633,11000000632,210,0,0,direct,mobile,44.0
634,11000000633,748,0,0,ads,mobile,17.0
635,11000000634,0,0,0,social,desktop,2.0
636,11000000635,1375,0,0,direct,mobile,48.0
637,11000000636,0,0,0,direct,mobile,52.0
638,11000000637,0,0,0,ads,desktop,1.0
639,11000000638,677,0,0,email,mobile,23.0
640,11000000639,0,0,0,email,desktop,36.0
641,11000000640,1143,0,0,email,mobile,47.0
642,11000000641,1302,0,0,referral,desktop,60.0
643,11000000642,715,0,0,referral,desktop,9.0
644,11000000643,762,0,0,direct,desktop,9.0
645,11000000644,0,0,0,direct,mobile,18.0
646,11000000645,566,0,0,ads,desktop,6.0
647,11000000646,0,0,0,email,mobile,53.0
648,11000000647,1381,0,0,referral,mobile,30.0
649,11000000648,488,0,0,direct,desktop,28.0
650,11000000649,0,0,0,ads,mobile,32.0
651,11000000650,681,0,0,ads,mobile,46.0
652,11000000651,989,0,0,direct,desktop,57.0
653,11000000652,1073,0,0,referral,mobile,6.0
654,11000000653,521,0,0,ads,desktop,5.0
655,11000000654,1124,0,0,direct,mobile,45.0
656,11000000655,1335,0,0,direct,mobile,50.0
657,11000000656,127,0,0,referral,mobile,5.0
658,11000000657,692,0,0,ads,mobile,30.0
659,11000000658,1325,0,0,email,mobile,14.0
660,11000000659,613,0,0,direct,mobile,55.0
661,11000000660,1059,0,0,direct,desktop,14.0
662,11000000661,0,0,0,direct,mobile,36.0
663,11000000662,0,0,0,email,desktop,45.0
664,11000000663,507,0,0,email,tablet,3.0
665,11000000664,1116,0,0,ads,mobile,60.0
666,11000000665,0,0,0,direct,mobile,53.0
667,11000000666,354,0,0,email,mobile,44.0
668,11000000667,1314,0,0,email,desktop,21.0
669,11000000668,793,0,0,direct,desktop,22.0
670,11000000669,1418,0,0,ads,desktop,20.0
671,11000000670,0,0,0,direct,desktop,16.0
672,11000000671,1322,0,0,direct,mobile,33.0
673,11000000672,866,0,0,ads,desktop,39.0
674,11000000673,386,0,0,direct,tablet,17.0
675,11000000674,0,0,0,direct,desktop,40.0
676,11000000675,400,0,0,direct,mobile,32.0
677,11000000676,0,0,0,ads,mobile,13.0
678,11000000677,0,0,0,ads,mobile,32.0
679,11000000678,1130,0,0,social,mobile,36.0
680,11000000679,0,0,0,ads,desktop,15.0
681,11000000680,0,0,0,ads,mobile,25.0
682,11000000681,0,0,0,direct,mobile,14.0
683,11000000682,1223,0,0,referral,desktop,
684,11000000683,862,0,0,ads,mobile,11.0
685,11000000684,106,0,0,direct,mobile,20.0
686,11000000685,930,0,0,referral,desktop,59.0
687,11000000686,242,0,0,email,mobile,31.0
688,11000000687,0,0,0,social,mobile,47.0
689,11000000688,1325,0,0,referral,mobile,12.0
690,11000000689,56,0,0,ads,tablet,22.0
691,11000000690,0,0,0,direct,mobile,
692,11000000691,0,0,0,ads,mobile,15.0
693,11000000692,28,0,0,direct,mobile,21.0
694,11000000693,0,0,0,email,tablet,6.0
695,11000000694,912,0,0,direct,desktop,28.0
696,11000000695,1042,0,0,ads,mobile,37.0
697,11000000696,0,0,0,email,mobile,38.0
698,11000000697,1082,0,0,direct,desktop,8.0
699,11000000698,454,0,0,direct,desktop,13.0
700,11000000699,944,0,0,email,desktop,58.0
701,11000000700,1182,0,0,direct,mobile,40.0
702,11000000701,1476,0,0,direct,desktop,37.0
703,11000000702,237,0,0,email,desktop,39.0
704,11000000703,0,0,0,social,desktop,
705,11000000704,851,0,0,email,mobile,34.0
706,11000000705,0,0,0,referral,desktop,5.0
707,11000000706,685,0,0,direct,mobile,23.0
708,11000000707,287,0,0,referral,desktop,44.0
709,11000000708,0,0,0,ads,mobile,37.0
710,11000000709,1217,0,0,ads,mobile,53.0
711,11000000710,0,0,0,ads,mobile,13.0
712,11000000711,0,0,0,ads,mobile,48.0
713,11000000712,30,0,0,referral,mobile,28.0
714,11000000713,0,0,0,ads,mobile,36.0
715,11000000714,345,0,0,direct,mobile,35.0
716,11000000715,0,0,0,direct,tablet,40.0
717,11000000716,0,0,0,direct,desktop,15.0
718,11000000717,1150,0,0,ads,mobile,30.0
719,11000000718,361,0,0,direct,desktop,51.0
720,11000000719,0,0,0,referral,desktop,50.0
721,11000000720,0,0,0,direct,desktop,4.0
722,11000000721,1273,0,0,email,mobile,7.0
723,11000000722,156,0,0,direct,desktop,20.0
724,11000000723,272,0,0,social,mobile,47.0
725,11000000724,0,0,0,ads,mobile,9.0
726,11000000725,583,0,0,email,mobile,
727,11000000726,808,0,0,ads,mobile,7.0
728,11000000727,1484,0,0,email,desktop,22.0
729,11000000728,0,0,0,referral,mobile,38.0
730,11000000729,73,0,0,referral,mobile,47.0
731,11000000730,1222,0,0,direct,mobile,
732,11000000731,443,0,0,direct,desktop,27.0
733,11000000732,0,0,0,referral,desktop,46.0
734,11000000733,419,0,0,direct,mobile,35.0
735,11000000734,1386,0,0,ads,mobile,35.0
736,11000000735,0,0,0,direct,mobile,26.0
737,11000000736,749,0,0,direct,mobile,18.0
738,11000000737,0,0,0,ads,desktop,37.0
739,11000000738,1279,0,0,email,desktop,58.0
740,11000000739,0,0,0,ads,mobile,31.0
741,11000000740,1259,0,0,referral,mobile,40.0
742,11000000741,1337,0,0,direct,mobile,56.0
743,11000000742,153,0,0,direct,desktop,10.0
744,11000000743,0,0,0,ads,mobile,13.0
745,11000000744,1345,0,0,ads,desktop,16.0
746,11000000745,0,0,0,ads,desktop,26.0
747,11000000746,979,0,0,direct,mobile,54.0
748,11000000747,118,0,0,direct,desktop,48.0
749,11000000748,117,0,0,direct,desktop,22.0
750,11000000749,1244,0,0,direct,mobile,53.0
751,11000000750,0,0,0,referral,mobile,35.0
752,11000000751,453,0,0,ads,mobile,33.0
753,11000000752,965,0,0,email,mobile,35.0
754,11000000753,1466,0,0,direct,mobile,35.0
755,11000000754,0,0,0,ads,mobile,35.0
756,11000000755,1442,0,0,ads,mobile,1.0
757,11000000756,27,0,0,referral,mobile,60.0
758,11000000757,916,0,0,referral,mobile,14.0
759,11000000758,1446,0,0,ads,desktop,56.0
760,11000000759,730,0,0,email,desktop,58.0
761,11000000760,0,0,0,email,desktop,6.0
762,11000000761,732,0,0,email,desktop,8.0
763,11000000762,1448,0,0,direct,mobile,60.0
764,11000000763,0,0,0,direct,mobile,8.0
765,11000000764,0,0,0,direct,mobile,4.0
766,11000000765,1193,0,0,ads,mobile,5.0
767,11000000766,0,0,0,referral,mobile,54.0
768,11000000767,0,0,0,email,mobile,50.0
769,11000000768,302,0,0,email,mobile,39.0
770,11000000769,1398,0,0,referral,mobile,31.0
771,11000000770,1231,0,0,direct,mobile,15.0
772,11000000771,1384,0,0,email,tablet,59.0
773,11000000772,0,0,0,ads,desktop,56.0
774,11000000773,204,0,0,direct,desktop,56.0
775,11000000774,1433,0,0,direct,mobile,2.0
776,11000000775,217,0,0,email,desktop,52.0
777,11000000776,1043,0,0,referral,mobile,6.0
778,11000000777,0,0,0,direct,desktop,18.0
779,11000000778,359,0,0,email,mobile,16.0
780,11000000779,352,0,0,email,mobile,36.0
781,11000000780,0,0,0,social,mobile,26.0
782,11000000781,518,0,0,ads,mobile,59.0
783,11000000782,0,0,0,ads,mobile,31.0
784,11000000783,788,0,0,ads,mobile,18.0
785,11000000784,309,0,0,ads,mobile,
786,11000000785,0,0,0,direct,mobile,56.0
787,11000000786,1421,0,0,email,mobile,59.0
788,11000000787,463,0,0,email,mobile,21.0
789,11000000788,0,0,0,ads,mobile,32.0
790,11000000789,0,0,0,email,mobile,47.0
791,11000000790,850,0,0,referral,desktop,35.0
792,11000000791,269,0,0,direct,mobile,46.0
793,11000000792,0,0,0,direct,mobile,12.0
794,11000000793,837,0,0,direct,mobile,15.0
795,11000000794,695,0,0,ads,mobile,51.0
796,11000000795,0,0,0,ads,tablet,25.0
797,11000000796,1037,0,0,ads,mobile,51.0
798,11000000797,897,0,0,referral,desktop,32.0
799,11000000798,0,0,0,ads,tablet,13.0
800,11000000799,1124,0,0,ads,desktop,
801,11000000800,0,0,0,email,desktop,15.0
802,11000000801,316,0,0,ads,desktop,26.0
803,11000000802,784,0,0,direct,desktop,52.0
804,11000000803,0,0,0,ads,desktop,
805,11000000804,195,0,0,ads,mobile,55.0
806,11000000805,1447,0,0,ads,mobile,6.0
807,11000000806,0,0,0,direct,tablet,46.0
808,11000000807,1453,0,0,ads,desktop,2.0
809,11000000808,0,0,0,direct,mobile,36.0
810,11000000809,0,0,0,social,mobile,15.0
811,11000000810,1138,0,0,email,mobile,21.0
812,11000000811,0,0,0,social,mobile,32.0
813,11000000812,94,0,0,ads,mobile,58.0
814,11000000813,711,0,0,direct,mobile,32.0
815,11000000814,0,0,0,ads,mobile,7.0
816,11000000815,93,0,0,direct,mobile,59.0
817,11000000816,305,0,0,direct,tablet,18.0
818,11000000817,0,0,0,email,desktop,51.0
819,11000000818,0,0,0,direct,mobile,58.0
820,11000000819,568,0,0,ads,tablet,26.0
821,11000000820,60,0,0,social,mobile,56.0
822,11000000821,0,0,0,direct,desktop,9.0
823,11000000822,53,0,0,direct,desktop,35.0
824,11000000823,1150,0,0,email,mobile,
825,11000000824,0,0,0,direct,mobile,23.0
826,11000000825,1005,0,0,email,desktop,27.0
827,11000000826,1498,0,0,ads,mobile,29.0
828,11000000827,892,0,0,referral,desktop,7.0
829,11000000828,225,0,0,direct,mobile,42.0
830,11000000829,0,0,0,ads,desktop,36.0
831,11000000830,475,0,0,email,desktop,51.0
832,11000000831,1497,0,0,referral,mobile,52.0
833,11000000832,694,0,0,direct,mobile,9.0
834,11000000833,0,0,0,ads,mobile,48.0
835,11000000834,0,0,0,direct,desktop,36.0
836,11000000835,1305,0,0,referral,mobile,43.0
837,11000000836,917,0,0,ads,tablet,15.0
838,11000000837,1343,0,0,referral,desktop,35.0
839,11000000838,189,0,0,ads,desktop,49.0
840,11000000839,278,0,0,direct,mobile,39.0
841,11000000840,364,0,0,ads,mobile,60.0
842,11000000841,240,0,0,referral,mobile,45.0
843,11000000842,0,0,0,direct,mobile,33.0
844,11000000843,0,0,0,social,mobile,32.0
845,11000000844,878,0,0,social,mobile,34.0
846,11000000845,1100,0,0,ads,tablet,60.0
847,11000000846,700,0,0,referral,mobile,17.0
848,11000000847,1233,0,0,email,mobile,10.0
849,11000000848,632,0,0,referral,desktop,
850,11000000849,0,0,0,direct,mobile,27.0
851,11000000850,942,0,0,ads,desktop,6.0
852,11000000851,349,0,0,email,mobile,17.0
853,11000000852,0,0,0,social,mobile,49.0
854,11000000853,331,0,0,ads,mobile,21.0
855,11000000854,1242,0,0,social,desktop,42.0
856,11000000855,0,0,0,ads,mobile,19.0
857,11000000856,219,0,0,ads,mobile,14.0
858,11000000857,1380,0,0,referral,mobile,18.0
859,11000000858,1350,0,0,direct,desktop,60.0
860,11000000859,0,0,0,direct,tablet,22.0
861,11000000860,0,0,0,ads,mobile,56.0
862,11000000861,0,0,0,ads,desktop,30.0
863,11000000862,856,0,0,social,tablet,58.0
864,11000000863,0,0,0,ads,desktop,29.0
865,11000000864,0,0,0,direct,mobile,38.0
866,11000000865,369,0,0,referral,mobile,56.0
867,11000000866,995,0,0,direct,mobile,18.0
868,11000000867,1071,0,0,email,mobile,14.0
869,11000000868,0,0,0,direct,desktop,38.0
870,11000000869,187,0,0,social,mobile,
871,11000000870,0,0,0,direct,mobile,50.0
872,11000000871,0,0,0,email,mobile,
873,11000000872,1215,0,0,ads,desktop,4.0
874,11000000873,738,0,0,ads,mobile,21.0
875,11000000874,806,0,0,direct,mobile,45.0
876,11000000875,867,0,0,direct,tablet,15.0
877,11000000876,1159,0,0,ads,mobile,10.0
878,11000000877,699,0,0,email,mobile,30.0
879,11000000878,43,0,0,ads,mobile,48.0
880,11000000879,269,0,0,ads,mobile,8.0
881,11000000880,0,0,0,referral,mobile,41.0
882,11000000881,187,0,0,direct,mobile,33.0
883,11000000882,635,0,0,ads,mobile,6.0
884,11000000883,813,0,0,direct,mobile,22.0
885,11000000884,0,0,0,ads,desktop,33.0
886,11000000885,0,0,0,ads,desktop,
887,11000000886,1132,0,0,direct,desktop,46.0
888,11000000887,1198,0,0,direct,desktop,12.0
889,11000000888,19,0,0,social,mobile,54.0
890,11000000889,1158,0,0,direct,mobile,29.0
891,11000000890,447,0,0,ads,desktop,18.0
892,11000000891,1094,0,0,ads,mobile,55.0
893,11000000892,574,0,0,ads,desktop,20.0
894,11000000893,409,0,0,ads,mobile,41.0
895,11000000894,0,0,0,social,desktop,48.0
896,11000000895,0,0,0,direct,mobile,20.0
897,11000000896,629,0,0,ads,tablet,28.0
898,11000000897,1277,0,0,direct,mobile,2.0
899,11000000898,709,0,0,direct,mobile,60.0
900,11000000899,0,0,0,ads,mobile,10.0
901,11000000900,994,0,0,referral,mobile,37.0
902,11000000901,371,0,0,direct,mobile,4.0
903,11000000902,706,0,0,email,mobile,
904,11000000903,120,0,0,direct,mobile,44.0
905,11000000904,324,0,0,direct,mobile,42.0
906,11000000905,43,0,0,email,mobile,9.0
907,11000000906,1469,0,0,email,mobile,1.0
908,11000000907,291,0,0,direct,mobile,7.0
909,11000000908,0,0,0,direct,mobile,12.0
910,11000000909,720,0,0,social,mobile,26.0
911,11000000910,973,0,0,ads,mobile,14.0
912,11000000911,0,0,0,ads,mobile,16.0
913,11000000912,1039,0,0,direct,desktop,31.0
914,11000000913,0,0,0,email,desktop,47.0
915,11000000914,1377,0,0,direct,mobile,45.0
916,11000000915,616,0,0,referral,desktop,55.0
917,11000000916,0,0,0,direct,mobile,32.0
918,11000000917,1426,0,0,ads,mobile,26.0
919,11000000918,213,0,0,social,mobile,57.0
920,11000000919,435,0,0,direct,desktop,15.0
921,11000000920,1378,0,0,direct,desktop,34.0
922,11000000921,809,0,0,referral,desktop,13.0
923,11000000922,0,0,0,ads,mobile,24.0
924,11000000923,0,0,0,direct,mobile,33.0
925,11000000924,1269,0,0,ads,desktop,
926,11000000925,1284,0,0,ads,desktop,21.0
927,11000000926,0,0,0,ads,mobile,18.0
928,11000000927,481,0,0,direct,desktop,35.0
929,11000000928,204,0,0,ads,mobile,12.0
930,11000000929,1489,0,0,ads,desktop,29.0
931,11000000930,0,0,0,referral,desktop,55.0
932,11000000931,182,0,0,ads,desktop,52.0
933,11000000932,412,0,0,referral,desktop,54.0
934,11000000933,0,0,0,direct,desktop,34.0
935,11000000934,0,0,0,direct,mobile,44.0
936,11000000935,767,0,0,direct,mobile,50.0
937,11000000936,0,0,0,referral,mobile,57.0
938,11000000937,1142,0,0,email,mobile,7.0
939,11000000938,1386,0,0,ads,desktop,
940,11000000939,731,0,0,ads,mobile,10.0
941,11000000940,1263,0,0,direct,mobile,
942,11000000941,0,0,0,ads,mobile,
943,11000000942,1089,0,0,social,mobile,18.0
944,11000000943,0,0,0,email,mobile,54.0
945,11000000944,720,0,0,referral,desktop,32.0
946,11000000945,649,0,0,ads,desktop,35.0
947,11000000946,0,0,0,direct,desktop,23.0
948,11000000947,822,0,0,direct,mobile,22.0
949,11000000948,1492,0,0,direct,mobile,23.0
950,11000000949,23,0,0,email,desktop,39.0
951,11000000950,0,0,0,email,desktop,59.0
952,11000000951,54,0,0,ads,mobile,11.0
953,11000000952,0,0,0,referral,desktop,35.0
954,11000000953,0,0,0,direct,mobile,19.0
955,11000000954,0,0,0,direct,tablet,23.0
956,11000000955,0,0,0,referral,mobile,5.0
957,11000000956,0,0,0,direct,desktop,28.0
958,11000000957,0,0,0,direct,mobile,21.0
959,11000000958,0,0,0,ads,desktop,37.0
960,11000000959,0,0,0,direct,mobile,30.0
961,11000000960,32,0,0,direct,mobile,59.0
962,11000000961,1275,0,0,ads,mobile,55.0
963,11000000962,0,0,0,direct,mobile,33.0
964,11000000963,0,0,0,direct,mobile,44.0
965,11000000964,0,0,0,direct,mobile,39.0
966,11000000965,0,0,0,direct,mobile,12.0
967,11000000966,810,0,0,direct,mobile,35.0
968,11000000967,662,0,0,direct,mobile,20.0
969,11000000968,1400,0,0,direct,mobile,43.0
970,11000000969,110,0,0,ads,desktop,23.0
971,11000000970,369,0,0,referral,mobile,26.0
972,11000000971,193,0,0,ads,mobile,23.0
973,11000000972,0,0,0,email,desktop,6.0
974,11000000973,0,0,0,ads,mobile,43.0
975,11000000974,378,0,0,social,mobile,26.0
976,11000000975,532,0,0,referral,mobile,55.0
977,11000000976,0,0,0,direct,mobile,13.0
978,11000000977,409,0,0,direct,desktop,56.0
979,11000000978,89,0,0,direct,mobile,45.0
980,11000000979,234,0,0,ads,mobile,41.0
981,11000000980,0,0,0,email,mobile,26.0
982,11000000981,0,0,0,direct,desktop,49.0
983,11000000982,0,0,0,ads,desktop,12.0
984,11000000983,989,0,0,ads,mobile,35.0
985,11000000984,730,0,0,ads,mobile,18.0
986,11000000985,0,0,0,referral,mobile,37.0
987,11000000986,0,0,0,direct,mobile,38.0
988,11000000987,522,0,0,referral,desktop,16.0
989,11000000988,867,0,0,direct,mobile,50.0
990,11000000989,24,0,0,referral,mobile,31.0
991,11000000990,407,0,0,direct,mobile,1.0
992,11000000991,0,0,0,referral,desktop,6.0
993,11000000992,0,0,0,direct,mobile,60.0
994,11000000993,0,0,0,ads,desktop,44.0
995,11000000994,1476,0,0,direct,mobile,58.0
996,11000000995,1249,0,0,direct,tablet,35.0
997,11000000996,0,0,0,email,desktop,54.0
998,11000000997,1365,0,0,ads,mobile,41.0
999,11000000998,352,0,0,direct,mobile,41.0
1000,11000000999,827,0,0,direct,mobile,52.0
1001,11000001000,335,0,0,social,desktop,8.0
1002,11000001001,0,0,0,direct,desktop,40.0
1003,11000001002,0,0,0,referral,mobile,60.0
1004,11000001003,956,0,0,social,mobile,35.0
1005,11000001004,817,0,0,ads,mobile,54.0
1006,11000001005,0,0,0,ads,desktop,
1007,11000001006,227,0,0,ads,mobile,16.0
1008,11000001007,552,0,0,direct,desktop,10.0
1009,11000001008,0,0,0,direct,desktop,11.0
1010,11000001009,882,0,0,direct,mobile,33.0
1011,11000001010,614,0,0,direct,mobile,1.0
1012,11000001011,211,0,0,direct,desktop,31.0
1013,11000001012,966,0,0,referral,desktop,41.0
1014,11000001013,0,0,0,ads,desktop,58.0
1015,11000001014,947,0,0,email,desktop,57.0
1016,11000001015,1181,0,0,ads,tablet,26.0
1017,11000001016,726,0,0,direct,desktop,13.0
1018,11000001017,0,0,0,direct,mobile,23.0
1019,11000001018,0,0,0,direct,mobile,52.0
1020,11000001019,299,0,0,referral,mobile,55.0
1021,11000001020,0,0,0,ads,mobile,10.0
1022,11000001021,0,0,0,ads,mobile,
1023,11000001022,1060,0,0,ads,mobile,40.0
1024,11000001023,0,0,0,referral,mobile,35.0
1025,11000001024,1463,0,0,direct,mobile,50.0
1026,11000001025,805,0,0,social,desktop,27.0
1027,11000001026,1092,0,0,email,mobile,59.0
1028,11000001027,0,0,0,direct,desktop,26.0
1029,11000001028,1286,0,0,ads,mobile,34.0
1030,11000001029,1196,0,0,direct,mobile,13.0
1031,11000001030,0,0,0,ads,mobile,55.0
1032,11000001031,0,0,0,direct,desktop,13.0
1033,11000001032,758,0,0,ads,mobile,60.0
1034,11000001033,670,0,0,ads,mobile,
1035,11000001034,0,0,0,direct,desktop,53.0
1036,11000001035,942,0,0,ads,mobile,2.0
1037,11000001036,1284,0,0,social,mobile,20.0
1038,11000001037,130,0,0,referral,mobile,27.0
1039,11000001038,366,0,0,ads,mobile,56.0
1040,11000001039,927,0,0,social,mobile,57.0
1041,11000001040,989,0,0,ads,mobile,12.0
1042,11000001041,149,0,0,ads,mobile,24.0
1043,11000001042,0,0,0,direct,mobile,24.0
1044,11000001043,1478,0,0,referral,mobile,6.0
1045,11000001044,0,0,0,referral,desktop,2.0
1046,11000001045,328,0,0,ads,mobile,58.0
1047,11000001046,327,0,0,direct,mobile,59.0
1048,11000001047,0,0,0,ads,desktop,20.0
1049,11000001048,1165,0,0,referral,desktop,8.0
1050,11000001049,441,0,0,email,mobile,58.0
1051,11000001050,702,0,0,referral,mobile,26.0
1052,11000001051,1408,0,0,direct,desktop,7.0
1053,11000001052,311,0,0,direct,desktop,9.0
1054,11000001053,1199,0,0,direct,mobile,55.0
1055,11000001054,0,0,0,email,desktop,25.0
1056,11000001055,429,0,0,email,mobile,56.0
1057,11000001056,1112,0,0,ads,mobile,25.0
1058,11000001057,0,0,0,social,mobile,51.0
1059,11000001058,0,0,0,ads,mobile,34.0
1060,11000001059,275,0,0,ads,mobile,31.0
1061,11000001060,349,0,0,email,mobile,55.0
1062,11000001061,0,0,0,email,mobile,37.0
1063,11000001062,0,0,0,ads,desktop,17.0
1064,11000001063,1037,0,0,referral,desktop,60.0
1065,11000001064,0,0,0,referral,desktop,46.0
1066,11000001065,871,0,0,ads,desktop,11.0
1067,11000001066,0,0,0,ads,desktop,46.0
1068,11000001067,1139,0,0,ads,desktop,4.0
1069,11000001068,0,0,0,ads,desktop,39.0
1070,11000001069,1092,0,0,ads,mobile,56.0
1071,11000001070,0,0,0,email,tablet,21.0
1072,11000001071,556,0,0,ads,mobile,14.0
1073,11000001072,869,0,0,referral,mobile,15.0
1074,11000001073,1381,0,0,direct,mobile,
1075,11000001074,1212,0,0,direct,mobile,45.0
1076,11000001075,892,0,0,social,mobile,21.0
1077,11000001076,383,0,0,direct,mobile,53.0
1078,11000001077,434,0,0,direct,mobile,3.0
1079,11000001078,734,0,0,referral,mobile,39.0
