nps_sk,nps_id,customer_sk,channel_sk,responded_date_sk,score,comment,comment_length
1882,13000001881,417,1,0,9.0,Volvería a comprar,18
1883,13000001882,15,1,0,9.0,Tardó un poco más de lo esperado,32
1884,13000001883,577,1,0,2.0,Todo perfecto,13
1885,13000001884,172,2,0,6.0,Volvería a comprar,18
1886,13000001885,1414,2,0,10.0,Atención muy buena,18
1887,13000001886,570,1,0,1.0,,3
1888,13000001887,327,1,0,7.0,Atención muy buena,18
1889,13000001888,1287,1,0,7.0,Todo perfecto,13
1890,13000001889,446,1,0,3.0,Podría mejorar el empaque,25
1891,13000001890,1270,1,0,9.0,,3
1892,13000001891,1294,1,0,4.0,Volvería a comprar,18
1893,13000001892,233,2,0,10.0,Podría mejorar el empaque,25
1894,13000001893,793,1,0,6.0,Entrega rápida y producto excelente,35
1895,13000001894,949,1,0,2.0,Atención muy buena,18
1896,13000001895,1469,2,0,7.0,Atención muy buena,18
1897,13000001896,176,2,0,1.0,Entrega rápida y producto excelente,35
1898,13000001897,1393,2,0,0.0,Podría mejorar el empaque,25
1899,13000001898,831,2,0,5.0,Atención muy buena,18
1900,13000001899,245,1,0,7.0,Entrega rápida y producto excelente,35
1901,13000001900,293,2,0,7.0,Podría mejorar el empaque,25
1902,13000001901,779,1,0,3.0,Volvería a comprar,18
1903,13000001902,30,1,0,8.0,Podría mejorar el empaque,25
1904,13000001903,253,1,0,8.0,Tardó un poco más de lo esperado,32
1905,13000001904,1065,1,0,9.0,Muy conforme con la calidad,27
1906,13000001905,124,1,0,9.0,Atención muy buena,18
1907,13000001906,1026,1,0,9.0,Tardó un poco más de lo esperado,32
1908,13000001907,1238,1,0,5.0,,3
1909,13000001908,59,2,0,10.0,Podría mejorar el empaque,25
1910,13000001909,204,2,0,10.0,Volvería a comprar,18
1911,13000001910,775,1,0,8.0,Podría mejorar el empaque,25
1912,13000001911,584,1,0,0.0,Tardó un poco más de lo esperado,32
1913,13000001912,1202,2,0,9.0,Podría mejorar el empaque,25
1914,13000001913,1333,1,0,6.0,Todo perfecto,13
1915,13000001914,6,2,0,6.0,Atención muy buena,18
1916,13000001915,1315,1,0,10.0,Entrega rápida y producto excelente,35
1917,13000001916,733,1,0,10.0,Atención muy buena,18
1918,13000001917,1002,1,0,7.0,Muy conforme con la calidad,27
1919,13000001918,498,2,0,6.0,Volvería a comprar,18
1920,13000001919,979,1,0,8.0,Volvería a comprar,18
1921,13000001920,880,1,0,5.0,Muy conforme con la calidad,27
1922,13000001921,459,2,0,10.0,Atención muy buena,18
1923,13000001922,956,2,0,6.0,,3
1924,13000001923,685,1,0,10.0,Tardó un poco más de lo esperado,32
1925,13000001924,489,2,0,10.0,Atención muy buena,18
1926,13000001925,798,1,0,10.0,Entrega rápida y producto excelente,35
1927,13000001926,757,2,0,8.0,Entrega rápida y producto excelente,35
1928,13000001927,930,1,0,4.0,Tardó un poco más de lo esperado,32
1929,13000001928,725,1,0,7.0,Podría mejorar el empaque,25
1930,13000001929,173,1,0,2.0,Entrega rápida y producto excelente,35
1931,13000001930,1265,1,0,10.0,Entrega rápida y producto excelente,35
1932,13000001931,724,1,0,8.0,Volvería a comprar,18
1933,13000001932,302,2,0,10.0,Entrega rápida y producto excelente,35
1934,13000001933,817,2,0,7.0,Todo perfecto,13
1935,13000001934,425,1,0,5.0,Atención muy buena,18
1936,13000001935,1039,1,0,10.0,Tardó un poco más de lo esperado,32
1937,13000001936,1278,1,0,1.0,Todo perfecto,13
1938,13000001937,1151,1,0,6.0,Entrega rápida y producto excelente,35
1939,13000001938,181,1,0,9.0,Entrega rápida y producto excelente,35
1940,13000001939,690,1,0,10.0,Atención muy buena,18
1941,13000001940,1120,2,0,6.0,Atención muy buena,18
1942,13000001941,423,2,0,6.0,Volvería a comprar,18
1943,13000001942,1109,2,0,10.0,Todo perfecto,13
1944,13000001943,224,2,0,8.0,Todo perfecto,13
1945,13000001944,1457,2,0,10.0,Volvería a comprar,18
1946,13000001945,22,2,0,4.0,Podría mejorar el empaque,25
1947,13000001946,743,2,0,9.0,Podría mejorar el empaque,25
1948,13000001947,1123,1,0,10.0,Atención muy buena,18
1949,13000001948,1065,1,0,9.0,,3
1950,13000001949,1278,1,0,6.0,,3
1951,13000001950,779,2,0,0.0,Entrega rápida y producto excelente,35
1952,13000001951,498,1,0,9.0,Atención muy buena,18
1953,13000001952,171,2,0,5.0,Muy conforme con la calidad,27
1954,13000001953,1483,1,0,10.0,Volvería a comprar,18
1955,13000001954,1355,1,0,6.0,Todo perfecto,13
1956,13000001955,1018,1,0,8.0,Podría mejorar el empaque,25
1957,13000001956,1449,2,0,7.0,Muy conforme con la calidad,27
1958,13000001957,818,2,0,6.0,Atención muy buena,18
1959,13000001958,701,1,0,9.0,Atención muy buena,18
1960,13000001959,584,2,0,9.0,,3
1961,13000001960,1193,1,0,2.0,Atención muy buena,18
1962,13000001961,266,1,0,10.0,Volvería a comprar,18
1963,13000001962,19,1,0,7.0,,3
1964,13000001963,1437,2,0,8.0,Podría mejorar el empaque,25
1965,13000001964,814,2,0,9.0,Volvería a comprar,18
1966,13000001965,657,1,0,7.0,Volvería a comprar,18
1967,13000001966,1215,2,0,9.0,Entrega rápida y producto excelente,35
1968,13000001967,1281,2,0,2.0,Tardó un poco más de lo esperado,32
1969,13000001968,590,1,0,1.0,Muy conforme con la calidad,27
1970,13000001969,884,2,0,7.0,Volvería a comprar,18
1971,13000001970,403,1,0,7.0,Volvería a comprar,18
1972,13000001971,894,2,0,10.0,Atención muy buena,18
1973,13000001972,615,2,0,7.0,Muy conforme con la calidad,27
1974,13000001973,1133,1,0,3.0,,3
1975,13000001974,1358,2,0,3.0,Entrega rápida y producto excelente,35
1976,13000001975,934,2,0,2.0,Entrega rápida y producto excelente,35
1977,13000001976,252,2,0,7.0,Tardó un poco más de lo esperado,32
1978,13000001977,1320,1,0,8.0,Todo perfecto,13
1979,13000001978,680,1,0,8.0,,3
1980,13000001979,41,2,0,0.0,Volvería a comprar,18
1981,13000001980,28,1,0,0.0,Tardó un poco más de lo esperado,32
1982,13000001981,1186,1,0,3.0,Entrega rápida y producto excelente,35
1983,13000001982,378,2,0,8.0,Entrega rápida y producto excelente,35
1984,13000001983,1342,2,0,9.0,Todo perfecto,13
1985,13000001984,1311,1,0,10.0,,3
1986,13000001985,805,1,0,9.0,,3
1987,13000001986,801,1,0,9.0,Volvería a comprar,18
1988,13000001987,422,2,0,10.0,,3
1989,13000001988,875,1,0,0.0,Tardó un poco más de lo esperado,32
1990,13000001989,1387,2,0,8.0,Podría mejorar el empaque,25
1991,13000001990,353,1,0,8.0,Podría mejorar el empaque,25
1992,13000001991,1014,2,0,7.0,Muy conforme con la calidad,27
1993,13000001992,781,1,0,4.0,Todo perfecto,13
1994,13000001993,1134,1,0,9.0,Volvería a comprar,18
1995,13000001994,1467,1,0,5.0,Volvería a comprar,18
1996,13000001995,928,1,0,8.0,Atención muy buena,18
1997,13000001996,1455,1,0,8.0,Podría mejorar el empaque,25
1998,13000001997,895,2,0,8.0,Volvería a comprar,18
1999,13000001998,1200,2,0,8.0,Podría mejorar el empaque,25
2000,13000001999,150,1,0,0.0,,3
2001,13000002000,1053,2,0,5.0,,3
2002,13000002001,1475,1,0,4.0,Todo perfecto,13
2003,13000002002,761,1,0,8.0,Atención muy buena,18
2004,13000002003,1224,1,0,10.0,Podría mejorar el empaque,25
2005,13000002004,1446,1,0,8.0,Podría mejorar el empaque,25
2006,13000002005,1168,1,0,7.0,,3
2007,13000002006,926,1,0,9.0,,3
2008,13000002007,1474,1,0,3.0,Entrega rápida y producto excelente,35
2009,13000002008,24,1,0,5.0,Muy conforme con la calidad,27
2010,13000002009,431,2,0,8.0,Volvería a comprar,18
2011,13000002010,662,1,0,9.0,Todo perfecto,13
2012,13000002011,1374,2,0,6.0,,3
2013,13000002012,552,1,0,8.0,Muy conforme con la calidad,27
2014,13000002013,1302,2,0,8.0,Muy conforme con la calidad,27
2015,13000002014,555,1,0,7.0,Volvería a comprar,18
2016,13000002015,1289,2,0,7.0,Tardó un poco más de lo esperado,32
2017,13000002016,851,2,0,8.0,Volvería a comprar,18
2018,13000002017,1418,1,0,9.0,Volvería a comprar,18
2019,13000002018,935,1,0,10.0,Atención muy buena,18
2020,13000002019,834,2,0,7.0,Tardó un poco más de lo esperado,32
2021,13000002020,663,1,0,9.0,Muy conforme con la calidad,27
2022,13000002021,245,2,0,7.0,Muy conforme con la calidad,27
2023,13000002022,391,2,0,4.0,Entrega rápida y producto excelente,35
2024,13000002023,1111,2,0,10.0,Tardó un poco más de lo esperado,32
2025,13000002024,1384,1,0,9.0,Atención muy buena,18
2026,13000002025,727,2,0,8.0,Podría mejorar el empaque,25
2027,13000002026,735,1,0,9.0,Podría mejorar el empaque,25
2028,13000002027,1233,1,0,10.0,Muy conforme con la calidad,27
2029,13000002028,238,1,0,7.0,Muy conforme con la calidad,27
2030,13000002029,308,2,0,8.0,Tardó un poco más de lo esperado,32
2031,13000002030,1145,2,0,10.0,Muy conforme con la calidad,27
2032,13000002031,1359,1,0,8.0,Entrega rápida y producto excelente,35
2033,13000002032,1440,1,0,9.0,Entrega rápida y producto excelente,35
2034,13000002033,1347,1,0,8.0,,3
2035,13000002034,1048,2,0,7.0,Entrega rápida y producto excelente,35
2036,13000002035,475,1,0,9.0,Muy conforme con la calidad,27
2037,13000002036,208,2,0,6.0,Atención muy buena,18
2038,13000002037,1477,1,0,4.0,Podría mejorar el empaque,25
2039,13000002038,1029,1,0,9.0,Tardó un poco más de lo esperado,32
2040,13000002039,33,2,0,7.0,Volvería a comprar,18
2041,13000002040,902,1,0,3.0,Atención muy buena,18
2042,13000002041,1032,1,0,9.0,Podría mejorar el empaque,25
2043,13000002042,915,1,0,6.0,Atención muy buena,18
2044,13000002043,987,1,0,7.0,Todo perfecto,13
2045,13000002044,675,1,0,9.0,,3
2046,13000002045,335,2,0,8.0,Entrega rápida y producto excelente,35
2047,13000002046,332,1,0,8.0,Todo perfecto,13
2048,13000002047,1465,2,0,5.0,Todo perfecto,13
2049,13000002048,814,1,0,9.0,Volvería a comprar,18
2050,13000002049,586,1,0,10.0,Todo perfecto,13
2051,13000002050,1012,1,0,8.0,Todo perfecto,13
2052,13000002051,1383,2,0,9.0,Muy conforme con la calidad,27
2053,13000002052,951,1,0,8.0,Podría mejorar el empaque,25
2054,13000002053,448,1,0,5.0,Atención muy buena,18
2055,13000002054,123,1,0,9.0,Todo perfecto,13
2056,13000002055,1044,1,0,6.0,Entrega rápida y producto excelente,35
2057,13000002056,264,2,0,2.0,Podría mejorar el empaque,25
2058,13000002057,205,1,0,7.0,Todo perfecto,13
2059,13000002058,1297,1,0,10.0,Tardó un poco más de lo esperado,32
2060,13000002059,125,1,0,8.0,Volvería a comprar,18
2061,13000002060,352,1,0,10.0,Atención muy buena,18
2062,13000002061,1360,2,0,2.0,Volvería a comprar,18
2063,13000002062,455,1,0,9.0,Entrega rápida y producto excelente,35
2064,13000002063,1430,2,0,7.0,,3
2065,13000002064,289,2,0,10.0,Muy conforme con la calidad,27
2066,13000002065,221,1,0,8.0,Entrega rápida y producto excelente,35
2067,13000002066,465,1,0,7.0,Muy conforme con la calidad,27
2068,13000002067,601,2,0,9.0,Entrega rápida y producto excelente,35
2069,13000002068,757,1,0,7.0,Todo perfecto,13
2070,13000002069,1448,1,0,9.0,Atención muy buena,18
2071,13000002070,447,1,0,9.0,Muy conforme con la calidad,27
2072,13000002071,281,1,0,9.0,Volvería a comprar,18
2073,13000002072,179,2,0,7.0,Tardó un poco más de lo esperado,32
2074,13000002073,152,1,0,0.0,Muy conforme con la calidad,27
2075,13000002074,1272,2,0,6.0,Muy conforme con la calidad,27
2076,13000002075,299,1,0,7.0,Volvería a comprar,18
2077,13000002076,707,1,0,9.0,Todo perfecto,13
2078,13000002077,685,1,0,4.0,,3
2079,13000002078,45,2,0,8.0,Muy conforme con la calidad,27
2080,13000002079,279,2,0,7.0,Muy conforme con la calidad,27
2081,13000002080,1128,2,0,6.0,Podría mejorar el empaque,25
2082,13000002081,596,1,0,2.0,,3
2083,13000002082,1256,2,0,10.0,Podría mejorar el empaque,25
2084,13000002083,88,1,0,10.0,Atención muy buena,18
2085,13000002084,1147,2,0,10.0,,3
2086,13000002085,715,2,0,8.0,Todo perfecto,13
2087,13000002086,658,1,0,10.0,Podría mejorar el empaque,25
2088,13000002087,902,1,0,10.0,Volvería a comprar,18
2089,13000002088,274,1,0,6.0,Volvería a comprar,18
2090,13000002089,775,2,0,10.0,Entrega rápida y producto excelente,35
2091,13000002090,373,1,0,10.0,Todo perfecto,13
2092,13000002091,939,1,0,10.0,Atención muy buena,18
2093,13000002092,652,2,0,9.0,Atención muy buena,18
2094,13000002093,1224,1,0,8.0,Podría mejorar el empaque,25
2095,13000002094,714,1,0,7.0,Muy conforme con la calidad,27
2096,13000002095,946,2,0,10.0,Podría mejorar el empaque,25
2097,13000002096,1110,1,0,8.0,Volvería a comprar,18
2098,13000002097,749,1,0,7.0,Todo perfecto,13
2099,13000002098,1402,2,0,2.0,Podría mejorar el empaque,25
2100,13000002099,284,1,0,9.0,Tardó un poco más de lo esperado,32
2101,13000002100,679,1,0,8.0,Podría mejorar el empaque,25
2102,13000002101,648,2,0,8.0,Podría mejorar el empaque,25
2103,13000002102,1297,2,0,8.0,Tardó un poco más de lo esperado,32
2104,13000002103,731,1,0,8.0,Tardó un poco más de lo esperado,32
2105,13000002104,292,2,0,9.0,Volvería a comprar,18
2106,13000002105,1252,1,0,5.0,Atención muy buena,18
2107,13000002106,1340,1,0,8.0,,3
2108,13000002107,1129,2,0,7.0,,3
2109,13000002108,446,1,0,10.0,,3
2110,13000002109,1111,1,0,6.0,Muy conforme con la calidad,27
2111,13000002110,692,1,0,8.0,,3
2112,13000002111,1456,1,0,8.0,Tardó un poco más de lo esperado,32
2113,13000002112,1430,1,0,8.0,Entrega rápida y producto excelente,35
2114,13000002113,1347,2,0,9.0,Atención muy buena,18
2115,13000002114,333,1,0,10.0,,3
2116,13000002115,1454,1,0,6.0,Atención muy buena,18
2117,13000002116,505,1,0,7.0,Todo perfecto,13
2118,13000002117,926,2,0,8.0,Muy conforme con la calidad,27
2119,13000002118,1067,1,0,8.0,Volvería a comprar,18
2120,13000002119,590,1,0,6.0,Muy conforme con la calidad,27
2121,13000002120,4,2,0,0.0,,3
2122,13000002121,250,2,0,6.0,,3
2123,13000002122,724,1,0,9.0,Entrega rápida y producto excelente,35
2124,13000002123,965,2,0,7.0,Tardó un poco más de lo esperado,32
2125,13000002124,110,1,0,10.0,Entrega rápida y producto excelente,35
2126,13000002125,294,1,0,8.0,Entrega rápida y producto excelente,35
2127,13000002126,1378,2,0,8.0,Podría mejorar el empaque,25
2128,13000002127,757,1,0,8.0,Entrega rápida y producto excelente,35
2129,13000002128,979,2,0,8.0,Volvería a comprar,18
2130,13000002129,1034,1,0,8.0,Volvería a comprar,18
2131,13000002130,1453,1,0,2.0,Entrega rápida y producto excelente,35
2132,13000002131,165,2,0,5.0,Podría mejorar el empaque,25
2133,13000002132,1296,2,0,3.0,Entrega rápida y producto excelente,35
2134,13000002133,27,2,0,8.0,Todo perfecto,13
2135,13000002134,540,2,0,5.0,Tardó un poco más de lo esperado,32
2136,13000002135,615,1,0,6.0,Atención muy buena,18
2137,13000002136,758,2,0,4.0,Volvería a comprar,18
2138,13000002137,554,1,0,1.0,Muy conforme con la calidad,27
2139,13000002138,537,1,0,4.0,Entrega rápida y producto excelente,35
2140,13000002139,1170,1,0,9.0,Podría mejorar el empaque,25
2141,13000002140,1130,1,0,7.0,Volvería a comprar,18
2142,13000002141,711,2,0,10.0,Podría mejorar el empaque,25
2143,13000002142,889,2,0,2.0,,3
2144,13000002143,618,1,0,6.0,,3
2145,13000002144,1236,1,0,9.0,Tardó un poco más de lo esperado,32
2146,13000002145,552,1,0,9.0,Atención muy buena,18
2147,13000002146,180,1,0,9.0,Muy conforme con la calidad,27
2148,13000002147,619,1,0,6.0,Tardó un poco más de lo esperado,32
2149,13000002148,627,2,0,9.0,Muy conforme con la calidad,27
2150,13000002149,711,1,0,7.0,Tardó un poco más de lo esperado,32
2151,13000002150,457,1,0,8.0,Entrega rápida y producto excelente,35
2152,13000002151,679,1,0,10.0,Tardó un poco más de lo esperado,32
2153,13000002152,1485,1,0,8.0,Podría mejorar el empaque,25
2154,13000002153,642,1,0,4.0,Muy conforme con la calidad,27
2155,13000002154,809,1,0,4.0,Todo perfecto,13
2156,13000002155,809,2,0,2.0,Podría mejorar el empaque,25
2157,13000002156,1326,1,0,8.0,Podría mejorar el empaque,25
2158,13000002157,1322,1,0,5.0,Entrega rápida y producto excelente,35
2159,13000002158,39,2,0,9.0,Entrega rápida y producto excelente,35
2160,13000002159,393,1,0,8.0,Todo perfecto,13
2161,13000002160,616,1,0,2.0,Entrega rápida y producto excelente,35
2162,13000002161,1149,2,0,9.0,Podría mejorar el empaque,25
2163,13000002162,193,2,0,10.0,Muy conforme con la calidad,27
2164,13000002163,634,2,0,3.0,Volvería a comprar,18
2165,13000002164,34,2,0,3.0,Todo perfecto,13
2166,13000002165,468,1,0,10.0,Podría mejorar el empaque,25
2167,13000002166,441,1,0,10.0,Todo perfecto,13
2168,13000002167,77,2,0,7.0,Todo perfecto,13
2169,13000002168,580,1,0,10.0,,3
2170,13000002169,512,1,0,9.0,Volvería a comprar,18
2171,13000002170,773,2,0,7.0,Podría mejorar el empaque,25
2172,13000002171,215,1,0,7.0,Atención muy buena,18
2173,13000002172,1150,2,0,5.0,Podría mejorar el empaque,25
2174,13000002173,781,2,0,7.0,Muy conforme con la calidad,27
2175,13000002174,6,2,0,7.0,Atención muy buena,18
2176,13000002175,956,1,0,6.0,Atención muy buena,18
2177,13000002176,665,1,0,8.0,Todo perfecto,13
2178,13000002177,680,1,0,7.0,,3
2179,13000002178,1311,2,0,1.0,Podría mejorar el empaque,25
2180,13000002179,644,1,0,8.0,Podría mejorar el empaque,25
2181,13000002180,1149,1,0,8.0,Entrega rápida y producto excelente,35
2182,13000002181,945,2,0,4.0,,3
2183,13000002182,506,1,0,10.0,Entrega rápida y producto excelente,35
2184,13000002183,1374,1,0,7.0,Podría mejorar el empaque,25
2185,13000002184,216,1,0,10.0,,3
2186,13000002185,520,1,0,8.0,,3
2187,13000002186,328,2,0,10.0,Tardó un poco más de lo esperado,32
2188,13000002187,1110,1,0,7.0,Todo perfecto,13
2189,13000002188,704,1,0,3.0,Entrega rápida y producto excelente,35
2190,13000002189,326,1,0,10.0,Entrega rápida y producto excelente,35
2191,13000002190,971,2,0,10.0,Podría mejorar el empaque,25
2192,13000002191,991,1,0,8.0,Muy conforme con la calidad,27
2193,13000002192,975,1,0,7.0,Tardó un poco más de lo esperado,32
2194,13000002193,677,1,0,6.0,Atención muy buena,18
2195,13000002194,527,2,0,8.0,Muy conforme con la calidad,27
2196,13000002195,1054,1,0,10.0,Entrega rápida y producto excelente,35
2197,13000002196,1336,1,0,10.0,Atención muy buena,18
2198,13000002197,889,1,0,7.0,,3
2199,13000002198,256,1,0,7.0,,3
2200,13000002199,242,1,0,8.0,Podría mejorar el empaque,25
2201,13000002200,244,1,0,10.0,,3
2202,13000002201,706,1,0,10.0,Tardó un poco más de lo esperado,32
2203,13000002202,1169,1,0,8.0,Atención muy buena,18
2204,13000002203,618,2,0,6.0,,3
2205,13000002204,1404,1,0,9.0,Todo perfecto,13
2206,13000002205,1462,2,0,1.0,Muy conforme con la calidad,27
2207,13000002206,525,1,0,10.0,Tardó un poco más de lo esperado,32
2208,13000002207,574,1,0,4.0,Podría mejorar el empaque,25
2209,13000002208,681,1,0,0.0,Atención muy buena,18
2210,13000002209,748,1,0,3.0,Todo perfecto,13
2211,13000002210,1266,1,0,5.0,Muy conforme con la calidad,27
2212,13000002211,293,1,0,9.0,Todo perfecto,13
2213,13000002212,555,2,0,5.0,Entrega rápida y producto excelente,35
2214,13000002213,560,1,0,10.0,Tardó un poco más de lo esperado,32
2215,13000002214,1021,2,0,10.0,Muy conforme con la calidad,27
2216,13000002215,201,1,0,9.0,Atención muy buena,18
2217,13000002216,1458,1,0,3.0,Entrega rápida y producto excelente,35
2218,13000002217,528,1,0,1.0,Entrega rápida y producto excelente,35
2219,13000002218,919,1,0,9.0,Tardó un poco más de lo esperado,32
2220,13000002219,445,1,0,2.0,Atención muy buena,18
2221,13000002220,1368,2,0,8.0,Atención muy buena,18
2222,13000002221,529,1,0,8.0,Atención muy buena,18
2223,13000002222,1186,2,0,10.0,Todo perfecto,13
2224,13000002223,164,2,0,7.0,Todo perfecto,13
2225,13000002224,204,1,0,5.0,Volvería a comprar,18
2226,13000002225,164,2,0,8.0,Podría mejorar el empaque,25
2227,13000002226,253,2,0,10.0,Entrega rápida y producto excelente,35
2228,13000002227,1155,2,0,9.0,Entrega rápida y producto excelente,35
2229,13000002228,193,1,0,5.0,,3
2230,13000002229,778,1,0,8.0,Atención muy buena,18
2231,13000002230,593,1,0,10.0,Volvería a comprar,18
2232,13000002231,772,2,0,4.0,Entrega rápida y producto excelente,35
2233,13000002232,32,2,0,7.0,Todo perfecto,13
2234,13000002233,961,1,0,7.0,Atención muy buena,18
2235,13000002234,1062,1,0,9.0,Podría mejorar el empaque,25
2236,13000002235,700,1,0,7.0,Entrega rápida y producto excelente,35
2237,13000002236,376,2,0,3.0,Muy conforme con la calidad,27
2238,13000002237,866,1,0,8.0,Podría mejorar el empaque,25
2239,13000002238,136,2,0,5.0,Tardó un poco más de lo esperado,32
2240,13000002239,888,2,0,9.0,Muy conforme con la calidad,27
2241,13000002240,1255,1,0,9.0,,3
2242,13000002241,601,1,0,9.0,Podría mejorar el empaque,25
2243,13000002242,204,1,0,7.0,Volvería a comprar,18
2244,13000002243,859,2,0,8.0,,3
2245,13000002244,1029,1,0,5.0,Podría mejorar el empaque,25
2246,13000002245,447,2,0,8.0,Muy conforme con la calidad,27
2247,13000002246,239,1,0,7.0,Volvería a comprar,18
2248,13000002247,101,1,0,4.0,Tardó un poco más de lo esperado,32
2249,13000002248,1263,2,0,9.0,Todo perfecto,13
2250,13000002249,881,2,0,6.0,Atención muy buena,18
2251,13000002250,360,2,0,7.0,Atención muy buena,18
2252,13000002251,1373,2,0,3.0,Muy conforme con la calidad,27
2253,13000002252,843,1,0,9.0,Entrega rápida y producto excelente,35
2254,13000002253,307,1,0,9.0,Volvería a comprar,18
2255,13000002254,1162,1,0,5.0,Todo perfecto,13
2256,13000002255,708,2,0,8.0,Tardó un poco más de lo esperado,32
2257,13000002256,1034,1,0,4.0,Volvería a comprar,18
2258,13000002257,1492,1,0,4.0,Tardó un poco más de lo esperado,32
2259,13000002258,1388,1,0,10.0,Volvería a comprar,18
2260,13000002259,262,1,0,9.0,Todo perfecto,13
2261,13000002260,1188,1,0,10.0,Entrega rápida y producto excelente,35
2262,13000002261,678,1,0,9.0,Todo perfecto,13
2263,13000002262,546,2,0,8.0,Volvería a comprar,18
2264,13000002263,1206,1,0,8.0,Tardó un poco más de lo esperado,32
2265,13000002264,27,2,0,10.0,Entrega rápida y producto excelente,35
2266,13000002265,184,2,0,7.0,Atención muy buena,18
2267,13000002266,536,1,0,8.0,Todo perfecto,13
2268,13000002267,1350,1,0,10.0,Muy conforme con la calidad,27
2269,13000002268,542,1,0,9.0,Tardó un poco más de lo esperado,32
2270,13000002269,1151,1,0,10.0,Volvería a comprar,18
2271,13000002270,1471,2,0,7.0,Todo perfecto,13
2272,13000002271,672,2,0,6.0,Todo perfecto,13
2273,13000002272,1259,2,0,10.0,,3
2274,13000002273,1396,1,0,8.0,Atención muy buena,18
2275,13000002274,284,1,0,8.0,,3
2276,13000002275,183,1,0,7.0,Atención muy buena,18
2277,13000002276,1353,1,0,4.0,,3
2278,13000002277,978,2,0,10.0,,3
2279,13000002278,1244,1,0,2.0,Entrega rápida y producto excelente,35
2280,13000002279,1430,1,0,9.0,Entrega rápida y producto excelente,35
2281,13000002280,1218,2,0,8.0,Muy conforme con la calidad,27
2282,13000002281,574,1,0,9.0,Muy conforme con la calidad,27
2283,13000002282,1287,2,0,7.0,Muy conforme con la calidad,27
2284,13000002283,230,1,0,9.0,Entrega rápida y producto excelente,35
2285,13000002284,314,2,0,6.0,Volvería a comprar,18
2286,13000002285,203,2,0,8.0,Entrega rápida y producto excelente,35
2287,13000002286,980,1,0,7.0,Entrega rápida y producto excelente,35
2288,13000002287,37,1,0,8.0,Podría mejorar el empaque,25
2289,13000002288,1444,1,0,10.0,Podría mejorar el empaque,25
2290,13000002289,656,1,0,7.0,Todo perfecto,13
2291,13000002290,731,1,0,3.0,Tardó un poco más de lo esperado,32
2292,13000002291,1265,2,0,8.0,Tardó un poco más de lo esperado,32
2293,13000002292,896,1,0,5.0,Podría mejorar el empaque,25
2294,13000002293,372,1,0,9.0,Todo perfecto,13
2295,13000002294,1175,1,0,7.0,Todo perfecto,13
2296,13000002295,302,2,0,10.0,,3
2297,13000002296,436,2,0,9.0,,3
2298,13000002297,1245,2,0,3.0,Atención muy buena,18
2299,13000002298,81,2,0,10.0,Podría mejorar el empaque,25
2300,13000002299,1268,1,0,8.0,,3
2301,13000002300,478,1,0,2.0,Tardó un poco más de lo esperado,32
2302,13000002301,882,2,0,8.0,Atención muy buena,18
2303,13000002302,673,2,0,10.0,Atención muy buena,18
2304,13000002303,1352,1,0,9.0,Atención muy buena,18
2305,13000002304,1495,1,0,10.0,,3
2306,13000002305,760,2,0,8.0,Podría mejorar el empaque,25
2307,13000002306,954,2,0,9.0,Muy conforme con la calidad,27
2308,13000002307,212,1,0,7.0,Tardó un poco más de lo esperado,32
2309,13000002308,1194,2,0,9.0,Podría mejorar el empaque,25
2310,13000002309,31,1,0,10.0,Atención muy buena,18
2311,13000002310,585,2,0,10.0,Muy conforme con la calidad,27
2312,13000002311,140,2,0,9.0,Podría mejorar el empaque,25
2313,13000002312,1096,2,0,7.0,Todo perfecto,13
2314,13000002313,1468,1,0,9.0,,3
2315,13000002314,1303,2,0,7.0,Tardó un poco más de lo esperado,32
2316,13000002315,917,2,0,6.0,Podría mejorar el empaque,25
2317,13000002316,153,1,0,9.0,Tardó un poco más de lo esperado,32
2318,13000002317,1033,1,0,10.0,Atención muy buena,18
2319,13000002318,323,2,0,5.0,Muy conforme con la calidad,27
2320,13000002319,38,1,0,8.0,Todo perfecto,13
2321,13000002320,1427,1,0,7.0,,3
2322,13000002321,451,2,0,7.0,Podría mejorar el empaque,25
2323,13000002322,883,2,0,10.0,Todo perfecto,13
2324,13000002323,171,1,0,9.0,Muy conforme con la calidad,27
2325,13000002324,1161,1,0,4.0,Tardó un poco más de lo esperado,32
2326,13000002325,1450,1,0,3.0,Atención muy buena,18
2327,13000002326,1079,2,0,8.0,Muy conforme con la calidad,27
2328,13000002327,32,2,0,5.0,Muy conforme con la calidad,27
2329,13000002328,1468,2,0,8.0,Muy conforme con la calidad,27
2330,13000002329,940,1,0,9.0,Atención muy buena,18
2331,13000002330,1290,1,0,10.0,Atención muy buena,18
2332,13000002331,339,2,0,10.0,,3
2333,13000002332,555,2,0,8.0,Volvería a comprar,18
2334,13000002333,1048,1,0,6.0,,3
2335,13000002334,1465,2,0,8.0,Muy conforme con la calidad,27
2336,13000002335,700,1,0,8.0,Atención muy buena,18
2337,13000002336,1280,2,0,8.0,Podría mejorar el empaque,25
2338,13000002337,264,1,0,8.0,Volvería a comprar,18
2339,13000002338,1476,1,0,9.0,,3
2340,13000002339,283,2,0,6.0,Tardó un poco más de lo esperado,32
2341,13000002340,1034,1,0,7.0,Muy conforme con la calidad,27
2342,13000002341,61,1,0,8.0,Tardó un poco más de lo esperado,32
2343,13000002342,1203,2,0,9.0,Muy conforme con la calidad,27
