order_item_sk,order_item_id,order_id,order_date,customer_id,product_id,channel_id,store_id,billing_address_id,shipping_address_id,status,currency_code,quantity,unit_price,discount_amount,gross_amount,net_amount,subtotal,tax_amount,shipping_fee,total_amount
151,5000000150,1000000108,2025-07-04 04:11:46,810,2,2,4.0,,4,FULFILLED,ARS,3,15750.0,945.0,47250.0,46305.0,46305.0,9724.05,0.0,56029.05
152,5000000151,1000000109,2024-04-22 08:18:05,581,1,2,4.0,1700.0,4,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,33000.0,6930.0,0.0,39930.0
153,5000000152,1000000109,2024-04-22 08:18:05,581,1,2,4.0,1700.0,4,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,33000.0,6930.0,0.0,39930.0
154,5000000153,1000000110,2025-06-04 21:13:13,1284,1,2,2.0,4022.0,2,CANCELLED,ARS,2,12000.0,480.0,24000.0,23520.0,68070.0,14294.7,0.0,82364.7
155,5000000154,1000000110,2025-06-04 21:13:13,1284,2,2,2.0,4022.0,2,CANCELLED,ARS,3,16500.0,4950.0,49500.0,44550.0,68070.0,14294.7,0.0,82364.7
156,5000000155,1000000111,2024-12-20 15:47:41,1333,2,1,,3898.0,2876,FULFILLED,ARS,1,15750.0,315.0,15750.0,15435.0,15435.0,3241.35,1200.0,19876.35
157,5000000156,1000000112,2025-02-28 17:43:31,24,1,2,2.0,1802.0,2,PAID,ARS,3,12600.0,3780.0,37800.0,34020.0,76770.0,16121.7,0.0,92891.7
158,5000000157,1000000112,2025-02-28 17:43:31,24,2,2,2.0,1802.0,2,PAID,ARS,3,15000.0,2250.0,45000.0,42750.0,76770.0,16121.7,0.0,92891.7
159,5000000158,1000000113,2024-01-21 02:59:29,1222,1,2,1.0,2891.0,1,CANCELLED,ARS,1,13200.0,264.0,13200.0,12936.0,12936.0,2716.56,0.0,15652.56
160,5000000159,1000000114,2024-09-17 08:06:28,63,1,2,1.0,3176.0,1,PAID,ARS,1,10800.0,1080.0,10800.0,9720.0,9720.0,2041.2,0.0,11761.2
161,5000000160,1000000115,2024-02-19 00:47:44,1078,1,1,,3860.0,3,REFUNDED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,1500.0,27636.0
162,5000000161,1000000116,2024-07-01 10:24:47,1091,1,1,,3783.0,3609,FULFILLED,ARS,3,13200.0,0.0,39600.0,39600.0,39600.0,8316.0,1200.0,49116.0
163,5000000162,1000000117,2025-01-19 22:11:52,524,1,1,,4169.0,2254,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,1200.0,30240.0
164,5000000163,1000000118,2025-08-16 15:04:32,1229,1,1,,2454.0,3390,FULFILLED,ARS,3,13200.0,792.0,39600.0,38808.0,38808.0,8149.68,900.0,47857.68
165,5000000164,1000000119,2025-07-16 11:54:38,458,2,2,4.0,3841.0,4,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
166,5000000165,1000000120,2024-04-18 21:41:14,68,1,1,,2462.0,2653,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
167,5000000166,1000000121,2024-12-20 05:03:44,959,1,2,4.0,3702.0,4,FULFILLED,ARS,3,13200.0,1980.0,39600.0,37620.0,37620.0,7900.2,0.0,45520.2
168,5000000167,1000000122,2025-08-30 14:57:49,356,1,2,1.0,4163.0,1,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
169,5000000168,1000000123,2025-06-24 08:51:53,530,2,1,,2280.0,1001,CANCELLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,1200.0,18987.0
170,5000000169,1000000124,2024-02-06 12:15:32,1420,1,1,,2264.0,4004,FULFILLED,ARS,1,10800.0,216.0,10800.0,10584.0,54684.0,11483.64,1200.0,67367.64
171,5000000170,1000000124,2024-02-06 12:15:32,1420,2,1,,2264.0,4004,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,54684.0,11483.64,1200.0,67367.64
172,5000000171,1000000125,2024-07-09 08:16:06,279,2,2,3.0,1950.0,3,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,51300.0,10773.0,0.0,62073.0
173,5000000172,1000000125,2024-07-09 08:16:06,279,1,2,3.0,1950.0,3,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,51300.0,10773.0,0.0,62073.0
174,5000000173,1000000126,2024-06-12 02:24:10,779,2,2,3.0,1202.0,3,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
175,5000000174,1000000127,2024-02-28 13:19:21,1383,2,1,,4137.0,3113,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,56850.0,11938.5,1200.0,69988.5
176,5000000175,1000000127,2024-02-28 13:19:21,1383,2,1,,4137.0,3113,FULFILLED,ARS,2,15750.0,3150.0,31500.0,28350.0,56850.0,11938.5,1200.0,69988.5
177,5000000176,1000000128,2025-04-20 09:16:05,1189,1,1,,1881.0,2352,CANCELLED,ARS,1,10800.0,1080.0,10800.0,9720.0,82620.0,17350.2,1500.0,101470.2
178,5000000177,1000000128,2025-04-20 09:16:05,1189,2,1,,1881.0,2352,CANCELLED,ARS,3,15000.0,4500.0,45000.0,40500.0,82620.0,17350.2,1500.0,101470.2
179,5000000178,1000000128,2025-04-20 09:16:05,1189,1,1,,1881.0,2352,CANCELLED,ARS,3,12000.0,3600.0,36000.0,32400.0,82620.0,17350.2,1500.0,101470.2
180,5000000179,1000000129,2025-09-17 22:24:46,1016,1,1,,2991.0,4036,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,62280.0,13078.8,1500.0,76858.8
181,5000000180,1000000129,2025-09-17 22:24:46,1016,2,1,,2991.0,4036,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,62280.0,13078.8,1500.0,76858.8
182,5000000181,1000000130,2025-05-21 02:27:57,595,2,2,3.0,1160.0,3,PAID,ARS,1,13500.0,1350.0,13500.0,12150.0,12150.0,2551.5,0.0,14701.5
183,5000000182,1000000131,2024-01-25 03:24:41,902,1,2,4.0,3016.0,4,FULFILLED,ARS,3,13200.0,0.0,39600.0,39600.0,39600.0,8316.0,0.0,47916.0
184,5000000183,1000000132,2024-07-26 17:23:51,317,2,1,,3597.0,3542,FULFILLED,ARS,2,13500.0,540.0,27000.0,26460.0,26460.0,5556.6,1200.0,33216.6
185,5000000184,1000000133,2024-06-14 15:46:34,1229,2,2,2.0,,2,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
186,5000000185,1000000134,2024-01-06 02:05:46,279,1,2,3.0,1059.0,3,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,62280.0,13078.8,0.0,75358.8
187,5000000186,1000000134,2024-01-06 02:05:46,279,2,2,3.0,1059.0,3,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,62280.0,13078.8,0.0,75358.8
188,5000000187,1000000135,2024-05-30 07:35:31,1498,1,2,4.0,3605.0,4,PAID,ARS,1,12000.0,600.0,12000.0,11400.0,33000.0,6930.0,0.0,39930.0
189,5000000188,1000000135,2024-05-30 07:35:31,1498,1,2,4.0,3605.0,4,PAID,ARS,2,10800.0,0.0,21600.0,21600.0,33000.0,6930.0,0.0,39930.0
190,5000000189,1000000136,2025-01-20 19:30:04,140,2,1,,3022.0,2769,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,0.0,34485.0
191,5000000190,1000000137,2024-11-15 23:46:06,1115,1,1,,1458.0,3541,PAID,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
192,5000000191,1000000138,2024-01-03 08:23:39,1240,1,1,,2473.0,2700,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,1500.0,42882.0
193,5000000192,1000000139,2024-04-06 23:11:09,590,2,1,,2324.0,2032,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,1200.0,17535.0
194,5000000193,1000000140,2025-02-17 21:56:48,645,2,2,3.0,2874.0,3,FULFILLED,ARS,1,13500.0,270.0,13500.0,13230.0,13230.0,2778.3,0.0,16008.3
195,5000000194,1000000141,2024-11-30 21:24:24,545,1,2,1.0,3473.0,1,REFUNDED,ARS,1,13200.0,1320.0,13200.0,11880.0,11880.0,2494.8,0.0,14374.8
196,5000000195,1000000142,2025-06-25 13:32:09,1208,2,1,,4060.0,2951,REFUNDED,ARS,1,15000.0,750.0,15000.0,14250.0,50706.0,10648.26,1500.0,62854.26
197,5000000196,1000000142,2025-06-25 13:32:09,1208,1,1,,4060.0,2951,REFUNDED,ARS,1,13200.0,264.0,13200.0,12936.0,50706.0,10648.26,1500.0,62854.26
198,5000000197,1000000142,2025-06-25 13:32:09,1208,1,1,,4060.0,2951,REFUNDED,ARS,2,12000.0,480.0,24000.0,23520.0,50706.0,10648.26,1500.0,62854.26
199,5000000198,1000000143,2024-06-06 00:59:40,551,1,2,1.0,2109.0,1,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,66600.0,13986.0,0.0,80586.0
200,5000000199,1000000143,2024-06-06 00:59:40,551,1,2,1.0,2109.0,1,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,66600.0,13986.0,0.0,80586.0
201,5000000200,1000000144,2024-02-09 12:30:14,569,2,2,1.0,1210.0,1,CANCELLED,ARS,2,16500.0,3300.0,33000.0,29700.0,29700.0,6237.0,0.0,35937.0
202,5000000201,1000000145,2025-07-19 14:47:44,1305,2,1,,,4174,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1500.0,37800.0
203,5000000202,1000000146,2024-05-05 01:52:36,280,2,1,,1190.0,3727,FULFILLED,ARS,3,15750.0,2362.5,47250.0,44887.5,82687.5,17364.38,900.0,100951.88
204,5000000203,1000000146,2024-05-05 01:52:36,280,1,1,,1190.0,3727,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,82687.5,17364.38,900.0,100951.88
205,5000000204,1000000147,2024-12-07 21:23:08,1338,2,1,,,2468,FULFILLED,ARS,2,16500.0,660.0,33000.0,32340.0,59340.0,12461.4,900.0,72701.4
206,5000000205,1000000147,2024-12-07 21:23:08,1338,2,1,,,2468,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,59340.0,12461.4,900.0,72701.4
207,5000000206,1000000148,2025-06-21 18:11:01,84,1,1,,1588.0,3443,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,1200.0,43888.8
208,5000000207,1000000149,2025-01-21 22:14:19,655,2,1,,1077.0,2113,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,900.0,17235.0
209,5000000208,1000000150,2025-05-30 23:20:50,513,2,2,4.0,4045.0,4,FULFILLED,ARS,2,16500.0,660.0,33000.0,32340.0,32340.0,6791.4,0.0,39131.4
210,5000000209,1000000151,2024-04-16 17:06:04,884,1,2,3.0,1845.0,3,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,0.0,42688.8
211,5000000210,1000000152,2024-01-08 00:18:03,385,1,2,2.0,2549.0,2,FULFILLED,ARS,1,10800.0,1080.0,10800.0,9720.0,9720.0,2041.2,0.0,11761.2
212,5000000211,1000000153,2025-06-10 16:56:57,723,1,2,2.0,1748.0,2,CANCELLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,0.0,13068.0
213,5000000212,1000000154,2024-07-01 13:02:42,110,2,2,1.0,3109.0,1,PAID,ARS,3,15750.0,4725.0,47250.0,42525.0,42525.0,8930.25,0.0,51455.25
214,5000000213,1000000155,2024-02-12 00:38:46,1197,1,1,,3704.0,4121,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,900.0,15420.0
215,5000000214,1000000156,2024-10-29 15:18:07,833,2,2,2.0,2190.0,2,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,42750.0,8977.5,0.0,51727.5
216,5000000215,1000000157,2025-01-26 15:50:11,371,1,2,3.0,2181.0,3,CANCELLED,ARS,1,12000.0,0.0,12000.0,12000.0,59250.0,12442.5,0.0,71692.5
217,5000000216,1000000157,2025-01-26 15:50:11,371,2,2,3.0,2181.0,3,CANCELLED,ARS,3,15750.0,0.0,47250.0,47250.0,59250.0,12442.5,0.0,71692.5
218,5000000217,1000000158,2024-04-24 23:37:56,905,2,2,1.0,2803.0,1,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,0.0,36300.0
219,5000000218,1000000159,2024-07-14 06:58:24,389,1,1,,4176.0,1303,FULFILLED,ARS,1,12600.0,252.0,12600.0,12348.0,12348.0,2593.08,1200.0,16141.08
220,5000000219,1000000160,2024-06-13 10:29:35,1299,2,2,4.0,,4,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,0.0,35574.0
221,5000000220,1000000161,2024-10-21 00:31:01,725,2,1,,,3908,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,45000.0,9450.0,900.0,55350.0
222,5000000221,1000000162,2025-07-31 20:20:03,645,1,2,4.0,1157.0,4,PAID,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
223,5000000222,1000000163,2024-02-24 10:30:38,584,1,1,,1980.0,1132,FULFILLED,ARS,2,10800.0,0.0,21600.0,21600.0,21600.0,4536.0,900.0,27036.0
224,5000000223,1000000164,2025-02-22 06:18:41,436,1,1,,4079.0,3758,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,63000.0,13230.0,900.0,77130.0
225,5000000224,1000000164,2025-02-22 06:18:41,436,2,1,,4079.0,3758,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,63000.0,13230.0,900.0,77130.0
226,5000000225,1000000165,2025-08-27 08:06:56,293,1,1,,3891.0,3357,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,1500.0,29959.2
227,5000000226,1000000166,2025-07-27 20:39:32,1065,2,1,,,3492,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,43425.0,9119.25,1200.0,53744.25
228,5000000227,1000000166,2025-07-27 20:39:32,1065,2,1,,,3492,FULFILLED,ARS,2,15750.0,1575.0,31500.0,29925.0,43425.0,9119.25,1200.0,53744.25
229,5000000228,1000000167,2025-01-18 13:44:54,1234,2,1,,2641.0,3702,CANCELLED,ARS,1,13500.0,675.0,13500.0,12825.0,47085.0,9887.85,1200.0,58172.85
230,5000000229,1000000167,2025-01-18 13:44:54,1234,1,1,,2641.0,3702,CANCELLED,ARS,1,10800.0,540.0,10800.0,10260.0,47085.0,9887.85,1200.0,58172.85
231,5000000230,1000000167,2025-01-18 13:44:54,1234,1,1,,2641.0,3702,CANCELLED,ARS,2,12000.0,0.0,24000.0,24000.0,47085.0,9887.85,1200.0,58172.85
232,5000000231,1000000168,2024-02-26 20:28:31,400,2,1,,3129.0,3523,CANCELLED,ARS,3,13500.0,0.0,40500.0,40500.0,40500.0,8505.0,1200.0,50205.0
233,5000000232,1000000169,2024-07-08 20:03:47,251,1,1,,,2325,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,1200.0,14268.0
234,5000000233,1000000170,2024-03-29 08:07:40,764,2,2,4.0,,4,PAID,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,0.0,36300.0
235,5000000234,1000000171,2025-02-27 13:25:36,1490,1,1,,3729.0,3553,CREATED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,1200.0,15429.6
236,5000000235,1000000172,2024-05-07 09:39:45,181,1,1,,1603.0,2801,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,900.0,28488.0
237,5000000236,1000000173,2025-06-16 15:40:09,693,2,1,,2845.0,2631,FULFILLED,ARS,2,15750.0,0.0,31500.0,31500.0,31500.0,6615.0,1200.0,39315.0
238,5000000237,1000000174,2024-09-07 01:13:23,672,1,2,2.0,3471.0,2,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
239,5000000238,1000000175,2024-05-31 19:23:40,786,1,1,,2695.0,3157,PAID,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,900.0,15420.0
240,5000000239,1000000176,2025-02-25 07:13:53,1347,2,2,2.0,2256.0,2,FULFILLED,ARS,1,16500.0,1650.0,16500.0,14850.0,14850.0,3118.5,0.0,17968.5
241,5000000240,1000000177,2024-11-23 21:44:13,628,2,1,,,1864,FULFILLED,ARS,1,13500.0,675.0,13500.0,12825.0,12825.0,2693.25,1200.0,16718.25
242,5000000241,1000000178,2025-05-03 06:20:13,1485,2,2,2.0,4032.0,2,PAID,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
243,5000000242,1000000179,2025-08-12 08:58:40,805,2,1,,2862.0,3731,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,72600.0,15246.0,900.0,88746.0
244,5000000243,1000000179,2025-08-12 08:58:40,805,2,1,,2862.0,3731,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,72600.0,15246.0,900.0,88746.0
245,5000000244,1000000180,2024-05-21 07:44:42,445,1,1,,3681.0,1749,FULFILLED,ARS,2,12600.0,0.0,25200.0,25200.0,25200.0,5292.0,1200.0,31692.0
246,5000000245,1000000181,2024-11-12 19:15:20,560,1,1,,3245.0,1079,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,900.0,29359.2
247,5000000246,1000000182,2024-09-08 21:03:06,403,1,1,,2521.0,3603,FULFILLED,ARS,2,13200.0,1320.0,26400.0,25080.0,25080.0,5266.8,1200.0,31546.8
248,5000000247,1000000183,2024-10-26 15:02:26,693,2,2,1.0,2834.0,1,PAID,ARS,2,13500.0,0.0,27000.0,27000.0,27000.0,5670.0,0.0,32670.0
249,5000000248,1000000184,2025-05-11 05:25:54,274,2,2,2.0,3609.0,2,PAID,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
250,5000000249,1000000185,2024-07-18 22:03:50,804,1,1,,1596.0,1940,FULFILLED,ARS,3,12600.0,756.0,37800.0,37044.0,59844.0,12567.24,1200.0,73611.24
251,5000000250,1000000185,2024-07-18 22:03:50,804,1,1,,1596.0,1940,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,59844.0,12567.24,1200.0,73611.24
252,5000000251,1000000186,2024-07-30 17:31:33,1495,1,1,,3581.0,2360,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,900.0,14694.0
253,5000000252,1000000187,2025-02-12 20:45:02,48,1,2,1.0,2998.0,1,REFUNDED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,0.0,39204.0
254,5000000253,1000000188,2025-08-23 17:59:12,661,2,2,3.0,3865.0,3,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
255,5000000254,1000000189,2024-05-02 13:34:34,984,1,1,,4016.0,2808,PAID,ARS,3,12600.0,756.0,37800.0,37044.0,37044.0,7779.24,900.0,45723.24
256,5000000255,1000000190,2024-06-05 16:15:54,1384,1,1,,2807.0,2968,PAID,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
257,5000000256,1000000191,2025-09-16 20:00:12,788,2,1,,2175.0,1202,CANCELLED,ARS,3,15000.0,4500.0,45000.0,40500.0,88344.0,18552.24,0.0,106896.24
258,5000000257,1000000191,2025-09-16 20:00:12,788,1,1,,2175.0,1202,CANCELLED,ARS,1,12000.0,1200.0,12000.0,10800.0,88344.0,18552.24,0.0,106896.24
259,5000000258,1000000191,2025-09-16 20:00:12,788,1,1,,2175.0,1202,CANCELLED,ARS,3,12600.0,756.0,37800.0,37044.0,88344.0,18552.24,0.0,106896.24
260,5000000259,1000000192,2024-03-08 16:48:50,456,1,2,2.0,2129.0,2,PAID,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,0.0,14520.0
261,5000000260,1000000193,2024-02-15 04:24:55,427,1,1,,,1691,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,1200.0,40404.0
262,5000000261,1000000194,2025-09-13 14:18:48,866,1,1,,1909.0,3570,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,45000.0,9450.0,0.0,54450.0
263,5000000262,1000000194,2025-09-13 14:18:48,866,1,1,,1909.0,3570,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,45000.0,9450.0,0.0,54450.0
264,5000000263,1000000195,2025-02-28 05:52:06,371,2,1,,1348.0,1596,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,45840.0,9626.4,1200.0,56666.4
265,5000000264,1000000195,2025-02-28 05:52:06,371,2,1,,1348.0,1596,FULFILLED,ARS,2,16500.0,660.0,33000.0,32340.0,45840.0,9626.4,1200.0,56666.4
266,5000000265,1000000196,2025-08-14 22:25:58,1000,2,1,,2477.0,2380,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1200.0,37500.0
267,5000000266,1000000197,2024-04-09 00:49:19,1404,1,1,,3532.0,1791,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,1200.0,14268.0
268,5000000267,1000000198,2024-02-03 12:21:07,1159,1,1,,,1784,FULFILLED,ARS,3,10800.0,3240.0,32400.0,29160.0,29160.0,6123.6,900.0,36183.6
269,5000000268,1000000199,2025-03-19 13:29:11,1040,1,1,,,3793,FULFILLED,ARS,2,13200.0,0.0,26400.0,26400.0,48000.0,10080.0,1200.0,59280.0
270,5000000269,1000000199,2025-03-19 13:29:11,1040,1,1,,,3793,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,48000.0,10080.0,1200.0,59280.0
271,5000000270,1000000200,2024-09-25 16:00:56,464,1,1,,3883.0,3533,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,21600.0,4536.0,900.0,27036.0
272,5000000271,1000000200,2024-09-25 16:00:56,464,1,1,,3883.0,3533,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,21600.0,4536.0,900.0,27036.0
273,5000000272,1000000201,2024-11-16 21:49:12,166,1,1,,2627.0,3937,REFUNDED,ARS,1,12600.0,0.0,12600.0,12600.0,40950.0,8599.5,1200.0,50749.5
274,5000000273,1000000201,2024-11-16 21:49:12,166,2,1,,2627.0,3937,REFUNDED,ARS,2,15750.0,3150.0,31500.0,28350.0,40950.0,8599.5,1200.0,50749.5
275,5000000274,1000000202,2025-03-27 16:10:42,1056,1,2,3.0,2258.0,3,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
276,5000000275,1000000203,2024-11-17 23:47:20,925,1,2,3.0,3295.0,3,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,0.0,39204.0
277,5000000276,1000000204,2025-01-27 12:03:58,488,2,1,,1674.0,1253,CANCELLED,ARS,1,15000.0,1500.0,15000.0,13500.0,40500.0,8505.0,1200.0,50205.0
278,5000000277,1000000204,2025-01-27 12:03:58,488,2,1,,1674.0,1253,CANCELLED,ARS,2,15000.0,3000.0,30000.0,27000.0,40500.0,8505.0,1200.0,50205.0
279,5000000278,1000000205,2024-09-30 10:39:53,903,2,1,,1455.0,1894,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
280,5000000279,1000000206,2025-07-26 06:57:55,70,1,1,,2444.0,2088,PAID,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,1200.0,29659.2
281,5000000280,1000000207,2025-05-07 08:30:13,1459,1,1,,,2326,FULFILLED,ARS,1,12600.0,252.0,12600.0,12348.0,12348.0,2593.08,900.0,15841.08
282,5000000281,1000000208,2025-04-11 20:08:06,500,2,2,2.0,2834.0,2,FULFILLED,ARS,3,16500.0,4950.0,49500.0,44550.0,44550.0,9355.5,0.0,53905.5
283,5000000282,1000000209,2025-04-03 02:36:42,361,1,1,,1366.0,2293,FULFILLED,ARS,2,12600.0,0.0,25200.0,25200.0,25200.0,5292.0,1200.0,31692.0
284,5000000283,1000000210,2025-03-20 15:20:10,476,2,1,,1679.0,3586,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,1500.0,17835.0
285,5000000284,1000000211,2025-07-19 23:54:49,1400,1,2,1.0,2776.0,1,REFUNDED,ARS,3,12000.0,720.0,36000.0,35280.0,66780.0,14023.8,0.0,80803.8
286,5000000285,1000000211,2025-07-19 23:54:49,1400,2,2,1.0,2776.0,1,REFUNDED,ARS,2,15750.0,0.0,31500.0,31500.0,66780.0,14023.8,0.0,80803.8
287,5000000286,1000000212,2025-02-18 13:52:44,945,1,1,,1102.0,1882,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,900.0,15129.6
288,5000000287,1000000213,2024-04-16 02:19:09,1443,2,1,,2386.0,1896,FULFILLED,ARS,1,15750.0,0.0,15750.0,15750.0,15750.0,3307.5,1500.0,20557.5
289,5000000288,1000000214,2024-07-19 23:42:13,1430,1,1,,3110.0,3683,FULFILLED,ARS,2,12600.0,2520.0,25200.0,22680.0,22680.0,4762.8,900.0,28342.8
290,5000000289,1000000215,2024-01-29 19:10:09,1330,2,1,,1609.0,2575,FULFILLED,ARS,3,13500.0,2025.0,40500.0,38475.0,51015.0,10713.15,900.0,62628.15
291,5000000290,1000000215,2024-01-29 19:10:09,1330,1,1,,1609.0,2575,FULFILLED,ARS,1,13200.0,660.0,13200.0,12540.0,51015.0,10713.15,900.0,62628.15
292,5000000291,1000000216,2025-05-10 12:35:04,274,2,1,,4101.0,1502,FULFILLED,ARS,1,16500.0,825.0,16500.0,15675.0,15675.0,3291.75,900.0,19866.75
293,5000000292,1000000217,2024-04-05 10:08:16,1251,2,2,2.0,1451.0,2,FULFILLED,ARS,1,15750.0,787.5,15750.0,14962.5,59962.5,12592.12,0.0,72554.62
294,5000000293,1000000217,2024-04-05 10:08:16,1251,2,2,2.0,1451.0,2,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,59962.5,12592.12,0.0,72554.62
295,5000000294,1000000218,2024-07-04 15:57:47,176,1,1,,1295.0,1546,FULFILLED,ARS,1,10800.0,540.0,10800.0,10260.0,31860.0,6690.6,1200.0,39750.6
296,5000000295,1000000218,2024-07-04 15:57:47,176,1,1,,1295.0,1546,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,31860.0,6690.6,1200.0,39750.6
297,5000000296,1000000219,2024-06-12 19:28:12,42,1,2,2.0,2201.0,2,PAID,ARS,1,12000.0,1200.0,12000.0,10800.0,45000.0,9450.0,0.0,54450.0
298,5000000297,1000000219,2024-06-12 19:28:12,42,1,2,2.0,2201.0,2,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,45000.0,9450.0,0.0,54450.0
299,5000000298,1000000220,2025-09-21 02:23:58,582,1,1,,2135.0,2929,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,900.0,14694.0
300,5000000299,1000000221,2025-05-07 07:54:39,4,1,2,1.0,1069.0,1,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
