shipment_sk,shipment_id,order_id,customer_sk,channel_sk,store_sk,shipped_date_sk,delivered_date_sk,carrier,tracking_number,status,shipped_at,delivered_at,delivery_time_days
191,9000000190,1000000190,1384,1,0,0,0,Correo Argentino,TRK-X696GHSKZW,SHIPPED,2024-06-06 16:15:54,2024-06-11 16:15:54,5.0
192,9000000191,1000000191,788,1,0,0,0,Correo Argentino,,CANCELLED,,,
193,9000000192,1000000192,456,2,2,0,0,PICKUP,,SHIPPED,2024-03-08 16:48:50,2024-03-09 16:48:50,1.0
194,9000000193,1000000193,427,1,0,0,0,Correo Argentino,TRK-N0C9SM2QFJ,DELIVERED,2024-02-16 04:24:55,2024-02-19 04:24:55,3.0
195,9000000194,1000000194,866,1,0,0,0,Correo Argentino,TRK-7MYF01NWQ1,DELIVERED,2025-09-14 14:18:48,2025-09-19 14:18:48,5.0
196,9000000195,1000000195,371,1,0,0,0,Correo Argentino,TRK-5950NTLRAC,DELIVERED,2025-03-01 05:52:06,2025-03-05 05:52:06,4.0
197,9000000196,1000000196,1000,1,0,0,0,Correo Argentino,TRK-3RJ4BIOHK0,DELIVERED,2025-08-15 22:25:58,2025-08-17 22:25:58,2.0
198,9000000197,1000000197,1404,1,0,0,0,Correo Argentino,TRK-M0DL4YCPUU,DELIVERED,2024-04-10 00:49:19,2024-04-12 00:49:19,2.0
199,9000000198,1000000198,1159,1,0,0,0,Correo Argentino,TRK-XPU46U15UT,DELIVERED,2024-02-04 12:21:07,2024-02-07 12:21:07,3.0
200,9000000199,1000000199,1040,1,0,0,0,Correo Argentino,TRK-O91D35I9X4,DELIVERED,2025-03-20 13:29:11,2025-03-25 13:29:11,5.0
201,9000000200,1000000200,464,1,0,0,0,Correo Argentino,TRK-LSZKZN0LYI,DELIVERED,2024-09-26 16:00:56,2024-09-29 16:00:56,3.0
202,9000000201,1000000201,166,1,0,0,0,Correo Argentino,TRK-WPOOZWRSXF,DELIVERED,2024-11-17 21:49:12,2024-11-20 21:49:12,3.0
203,9000000202,1000000202,1056,2,3,0,0,PICKUP,,DELIVERED,2025-03-27 16:10:42,2025-03-28 16:10:42,1.0
204,9000000203,1000000203,925,2,3,0,0,PICKUP,,DELIVERED,2024-11-17 23:47:20,2024-11-18 23:47:20,1.0
205,9000000204,1000000204,488,1,0,0,0,Correo Argentino,,CANCELLED,,,
206,9000000205,1000000205,903,1,0,0,0,Correo Argentino,TRK-Q495C57TPW,DELIVERED,2024-10-01 10:39:53,2024-10-05 10:39:53,4.0
207,9000000206,1000000206,70,1,0,0,0,Correo Argentino,TRK-YOZRB7EYB4,SHIPPED,2025-07-27 06:57:55,2025-07-31 06:57:55,4.0
208,9000000207,1000000207,1459,1,0,0,0,Correo Argentino,TRK-MXL244VRBJ,DELIVERED,2025-05-08 08:30:13,2025-05-10 08:30:13,2.0
209,9000000208,1000000208,500,2,2,0,0,PICKUP,,DELIVERED,2025-04-11 20:08:06,2025-04-12 20:08:06,1.0
210,9000000209,1000000209,361,1,0,0,0,Correo Argentino,TRK-QS7JP1ILRI,DELIVERED,2025-04-04 02:36:42,2025-04-06 02:36:42,2.0
211,9000000210,1000000210,476,1,0,0,0,Correo Argentino,TRK-HMK0UFUCGU,DELIVERED,2025-03-21 15:20:10,2025-03-23 15:20:10,2.0
212,9000000211,1000000211,1400,2,1,0,0,PICKUP,,DELIVERED,2025-07-19 23:54:49,2025-07-20 23:54:49,1.0
213,9000000212,1000000212,945,1,0,0,0,Correo Argentino,TRK-EI5CQOM3OQ,DELIVERED,2025-02-19 13:52:44,2025-02-23 13:52:44,4.0
214,9000000213,1000000213,1443,1,0,0,0,Correo Argentino,TRK-JVXGL1QGOU,DELIVERED,2024-04-17 02:19:09,2024-04-20 02:19:09,3.0
215,9000000214,1000000214,1430,1,0,0,0,Correo Argentino,TRK-3LP62TMLP0,DELIVERED,2024-07-20 23:42:13,2024-07-22 23:42:13,2.0
216,9000000215,1000000215,1330,1,0,0,0,Correo Argentino,TRK-W5E1QML5MQ,DELIVERED,2024-01-30 19:10:09,2024-02-03 19:10:09,4.0
217,9000000216,1000000216,274,1,0,0,0,Correo Argentino,TRK-AYM9Q11ZOD,DELIVERED,2025-05-11 12:35:04,2025-05-16 12:35:04,5.0
218,9000000217,1000000217,1251,2,2,0,0,PICKUP,,DELIVERED,2024-04-05 10:08:16,2024-04-06 10:08:16,1.0
219,9000000218,1000000218,176,1,0,0,0,Correo Argentino,TRK-CP4OTN8HPB,DELIVERED,2024-07-05 15:57:47,2024-07-09 15:57:47,4.0
220,9000000219,1000000219,42,2,2,0,0,PICKUP,,SHIPPED,2024-06-12 19:28:12,2024-06-13 19:28:12,1.0
221,9000000220,1000000220,582,1,0,0,0,Correo Argentino,TRK-C1TLW78F6M,DELIVERED,2025-09-22 02:23:58,2025-09-26 02:23:58,4.0
222,9000000221,1000000221,4,2,1,0,0,PICKUP,,DELIVERED,2025-05-07 07:54:39,2025-05-08 07:54:39,1.0
223,9000000222,1000000222,569,2,2,0,0,PICKUP,,DELIVERED,2024-08-30 13:00:53,2024-08-31 13:00:53,1.0
224,9000000223,1000000223,157,2,1,0,0,PICKUP,,SHIPPED,2024-12-24 00:04:43,2024-12-25 00:04:43,1.0
225,9000000224,1000000224,649,1,0,0,0,Correo Argentino,TRK-E3PPMBLC09,DELIVERED,2025-03-23 13:07:04,2025-03-25 13:07:04,2.0
226,9000000225,1000000225,1230,1,0,0,0,Correo Argentino,TRK-JVVF010AIA,DELIVERED,2025-08-06 09:56:58,2025-08-10 09:56:58,4.0
227,9000000226,1000000226,197,1,0,0,0,Correo Argentino,TRK-JJUIDCE74A,DELIVERED,2024-07-17 19:12:34,2024-07-22 19:12:34,5.0
228,9000000227,1000000227,731,1,0,0,0,Correo Argentino,TRK-GSHXM42YVK,DELIVERED,2024-07-18 23:54:57,2024-07-20 23:54:57,2.0
229,9000000228,1000000228,506,1,0,0,0,Correo Argentino,TRK-INJV5S1HHW,DELIVERED,2025-03-28 04:05:29,2025-04-01 04:05:29,4.0
230,9000000229,1000000229,751,2,2,0,0,PICKUP,,CANCELLED,,,
231,9000000230,1000000230,485,1,0,0,0,Correo Argentino,TRK-9MRQVD7X1J,DELIVERED,2024-12-30 11:56:27,2025-01-04 11:56:27,5.0
232,9000000231,1000000231,823,1,0,0,0,Correo Argentino,TRK-YP7VNSGOLC,SHIPPED,2024-06-09 16:32:56,2024-06-11 16:32:56,2.0
233,9000000232,1000000232,680,1,0,0,0,Correo Argentino,TRK-DZYUMNQIZK,SHIPPED,2025-02-22 21:34:52,2025-02-26 21:34:52,4.0
234,9000000233,1000000233,417,1,0,0,0,Correo Argentino,TRK-BP8B1VFO0G,DELIVERED,2024-11-20 08:54:06,2024-11-22 08:54:06,2.0
235,9000000234,1000000234,677,1,0,0,0,Correo Argentino,TRK-4Z78IY664L,DELIVERED,2025-05-29 23:24:47,2025-06-03 23:24:47,5.0
236,9000000235,1000000235,1327,2,2,0,0,PICKUP,,CANCELLED,,,
237,9000000236,1000000236,593,2,1,0,0,PICKUP,,DELIVERED,2025-01-04 07:17:21,2025-01-05 07:17:21,1.0
238,9000000237,1000000237,606,2,1,0,0,PICKUP,,DELIVERED,2024-11-14 19:03:35,2024-11-15 19:03:35,1.0
239,9000000238,1000000238,137,2,2,0,0,PICKUP,,SHIPPED,2025-03-22 06:27:32,2025-03-23 06:27:32,1.0
240,9000000239,1000000239,487,1,0,0,0,Correo Argentino,TRK-6QXN6I8BLI,DELIVERED,2024-02-21 05:28:37,2024-02-26 05:28:37,5.0
241,9000000240,1000000240,909,1,0,0,0,Correo Argentino,TRK-X7LOFOLANG,DELIVERED,2024-10-21 17:29:14,2024-10-26 17:29:14,5.0
242,9000000241,1000000241,179,2,1,0,0,PICKUP,,DELIVERED,2024-10-11 10:32:46,2024-10-12 10:32:46,1.0
243,9000000242,1000000242,183,1,0,0,0,Correo Argentino,,CANCELLED,,,
244,9000000243,1000000243,536,1,0,0,0,Correo Argentino,TRK-36SR7I0SAS,DELIVERED,2025-06-09 09:40:04,2025-06-13 09:40:04,4.0
245,9000000244,1000000244,1341,2,1,0,0,PICKUP,,DELIVERED,2024-09-13 02:03:43,2024-09-14 02:03:43,1.0
246,9000000245,1000000245,378,2,1,0,0,PICKUP,,DELIVERED,2025-05-08 00:51:09,2025-05-09 00:51:09,1.0
247,9000000246,1000000246,548,1,0,0,0,Correo Argentino,,CANCELLED,,,
248,9000000247,1000000247,757,1,0,0,0,Correo Argentino,TRK-F075G514A9,DELIVERED,2024-12-03 02:46:27,2024-12-08 02:46:27,5.0
249,9000000248,1000000248,522,2,4,0,0,PICKUP,,DELIVERED,2024-10-26 11:08:17,2024-10-27 11:08:17,1.0
250,9000000249,1000000249,1384,2,3,0,0,PICKUP,,DELIVERED,2024-04-19 07:55:19,2024-04-20 07:55:19,1.0
251,9000000250,1000000250,473,1,0,0,0,Correo Argentino,TRK-PUN6EN1KQ1,DELIVERED,2024-09-22 10:33:48,2024-09-26 10:33:48,4.0
252,9000000251,1000000251,1316,2,3,0,0,PICKUP,,DELIVERED,2024-03-15 03:55:16,2024-03-16 03:55:16,1.0
253,9000000252,1000000252,1356,2,1,0,0,PICKUP,,DELIVERED,2024-03-02 17:29:06,2024-03-03 17:29:06,1.0
254,9000000253,1000000253,266,1,0,0,0,Correo Argentino,TRK-TSK3A0YQ6W,DELIVERED,2025-04-24 10:25:30,2025-04-29 10:25:30,5.0
255,9000000254,1000000254,1359,2,2,0,0,PICKUP,,DELIVERED,2024-10-13 05:27:13,2024-10-14 05:27:13,1.0
256,9000000255,1000000255,843,1,0,0,0,Correo Argentino,TRK-8BWQRUEYS2,DELIVERED,2024-08-14 02:28:16,2024-08-18 02:28:16,4.0
257,9000000256,1000000256,599,1,0,0,0,Correo Argentino,TRK-RVD511UODZ,DELIVERED,2024-10-02 05:52:27,2024-10-06 05:52:27,4.0
258,9000000257,1000000257,1048,2,1,0,0,PICKUP,,DELIVERED,2025-05-30 14:07:49,2025-05-31 14:07:49,1.0
259,9000000258,1000000258,319,1,0,0,0,Correo Argentino,TRK-KXPDA6C6W5,DELIVERED,2024-12-27 23:32:30,2024-12-29 23:32:30,2.0
260,9000000259,1000000259,846,1,0,0,0,Correo Argentino,TRK-20HMH74UZ5,DELIVERED,2025-09-05 10:28:53,2025-09-08 10:28:53,3.0
261,9000000260,1000000260,1491,1,0,0,0,Correo Argentino,TRK-XYI1O46MZJ,DELIVERED,2024-12-13 00:31:19,2024-12-16 00:31:19,3.0
262,9000000261,1000000261,79,1,0,0,0,Correo Argentino,TRK-D0N515YRWY,DELIVERED,2025-08-15 21:42:26,2025-08-17 21:42:26,2.0
263,9000000262,1000000262,748,1,0,0,0,Correo Argentino,TRK-97AXUHZD9O,DELIVERED,2024-11-19 19:38:35,2024-11-24 19:38:35,5.0
264,9000000263,1000000263,537,1,0,0,0,Correo Argentino,TRK-FYNETUY56H,SHIPPED,2025-01-01 19:25:31,2025-01-04 19:25:31,3.0
265,9000000264,1000000264,303,2,2,0,0,PICKUP,,SHIPPED,2025-08-19 08:26:01,2025-08-20 08:26:01,1.0
266,9000000265,1000000265,1065,1,0,0,0,Correo Argentino,TRK-2JRCHT1TPG,DELIVERED,2024-04-28 04:48:14,2024-05-03 04:48:14,5.0
267,9000000266,1000000266,606,1,0,0,0,Correo Argentino,TRK-VA6AR1AR6U,DELIVERED,2025-05-08 10:36:52,2025-05-10 10:36:52,2.0
268,9000000267,1000000267,553,1,0,0,0,Correo Argentino,TRK-QI2WJJ807C,DELIVERED,2024-03-01 01:23:56,2024-03-05 01:23:56,4.0
269,9000000268,1000000268,656,1,0,0,0,Correo Argentino,,CANCELLED,,,
270,9000000269,1000000269,786,1,0,0,0,Correo Argentino,,CANCELLED,,,
271,9000000270,1000000270,663,2,1,0,0,PICKUP,,DELIVERED,2024-02-16 09:33:22,2024-02-17 09:33:22,1.0
272,9000000271,1000000271,833,1,0,0,0,Correo Argentino,TRK-9Q7IVQHXSI,DELIVERED,2024-02-13 23:19:32,2024-02-18 23:19:32,5.0
273,9000000272,1000000272,844,1,0,0,0,Correo Argentino,TRK-WZYFMQFKIL,DELIVERED,2024-10-26 21:34:38,2024-10-31 21:34:38,5.0
274,9000000273,1000000273,720,1,0,0,0,Correo Argentino,TRK-N0MWFS58BQ,DELIVERED,2024-03-02 21:39:25,2024-03-04 21:39:25,2.0
275,9000000274,1000000274,169,2,1,0,0,PICKUP,,DELIVERED,2024-09-28 05:34:23,2024-09-29 05:34:23,1.0
276,9000000275,1000000275,969,1,0,0,0,Correo Argentino,TRK-UQI62K3L0W,DELIVERED,2024-06-22 23:19:57,2024-06-26 23:19:57,4.0
277,9000000276,1000000276,268,2,4,0,0,PICKUP,,SHIPPED,2025-05-26 19:31:40,2025-05-27 19:31:40,1.0
278,9000000277,1000000277,122,2,1,0,0,PICKUP,,DELIVERED,2024-10-14 06:28:37,2024-10-15 06:28:37,1.0
279,9000000278,1000000278,617,1,0,0,0,Correo Argentino,TRK-KFFN16DB0I,DELIVERED,2025-03-05 17:56:56,2025-03-10 17:56:56,5.0
280,9000000279,1000000279,608,1,0,0,0,Correo Argentino,,CANCELLED,,,
281,9000000280,1000000280,732,2,1,0,0,PICKUP,,DELIVERED,2024-07-20 19:57:11,2024-07-21 19:57:11,1.0
282,9000000281,1000000281,211,1,0,0,0,Correo Argentino,TRK-72W7RNTWXW,DELIVERED,2025-03-12 16:52:34,2025-03-16 16:52:34,4.0
283,9000000282,1000000282,475,1,0,0,0,Correo Argentino,TRK-V20K9JX42E,DELIVERED,2024-12-29 03:28:46,2025-01-01 03:28:46,3.0
284,9000000283,1000000283,949,1,0,0,0,Correo Argentino,TRK-AGYGGFMNUF,DELIVERED,2025-07-22 05:39:50,2025-07-26 05:39:50,4.0
285,9000000284,1000000284,426,2,2,0,0,PICKUP,,DELIVERED,2024-03-09 13:44:42,2024-03-10 13:44:42,1.0
286,9000000285,1000000285,386,1,0,0,0,Correo Argentino,,CANCELLED,,,
287,9000000286,1000000286,500,1,0,0,0,Correo Argentino,TRK-2HRWR931OS,DELIVERED,2024-07-12 04:57:19,2024-07-15 04:57:19,3.0
288,9000000287,1000000287,677,2,1,0,0,PICKUP,,SHIPPED,2025-06-17 09:51:10,2025-06-18 09:51:10,1.0
289,9000000288,1000000288,33,2,1,0,0,PICKUP,,SHIPPED,2025-02-01 18:03:56,2025-02-02 18:03:56,1.0
290,9000000289,1000000289,194,1,0,0,0,Correo Argentino,,CANCELLED,,,
291,9000000290,1000000290,78,1,0,0,0,Correo Argentino,TRK-OZ5CUWXG8T,DELIVERED,2024-11-05 11:56:09,2024-11-09 11:56:09,4.0
292,9000000291,1000000291,102,1,0,0,0,Correo Argentino,TRK-40OOBAGXKK,SHIPPED,2024-10-18 15:01:08,2024-10-24 15:01:08,6.0
293,9000000292,1000000292,1072,2,4,0,0,PICKUP,,SHIPPED,2025-04-29 10:38:07,2025-04-30 10:38:07,1.0
294,9000000293,1000000293,754,1,0,0,0,Correo Argentino,TRK-TTMA008WBG,SHIPPED,2025-08-22 17:47:42,2025-08-26 17:47:42,4.0
295,9000000294,1000000294,195,1,0,0,0,Correo Argentino,,CANCELLED,,,
296,9000000295,1000000295,862,2,4,0,0,PICKUP,,DELIVERED,2025-03-27 00:46:52,2025-03-28 00:46:52,1.0
297,9000000296,1000000296,240,2,2,0,0,PICKUP,,SHIPPED,2024-06-28 12:04:05,2024-06-29 12:04:05,1.0
298,9000000297,1000000297,682,2,1,0,0,PICKUP,,DELIVERED,2025-08-11 01:05:27,2025-08-12 01:05:27,1.0
299,9000000298,1000000298,849,2,1,0,0,PICKUP,,DELIVERED,2024-11-04 05:51:55,2024-11-05 05:51:55,1.0
300,9000000299,1000000299,807,2,3,0,0,PICKUP,,DELIVERED,2024-05-06 18:32:30,2024-05-07 18:32:30,1.0
301,9000000300,1000000300,901,1,0,0,0,Correo Argentino,TRK-H5EYQT4XS3,DELIVERED,2024-11-20 11:32:25,2024-11-22 11:32:25,2.0
302,9000000301,1000000301,61,1,0,0,0,Correo Argentino,TRK-KX9CE5R5X7,SHIPPED,2024-05-07 02:06:15,2024-05-12 02:06:15,5.0
303,9000000302,1000000302,1082,1,0,0,0,Correo Argentino,,CANCELLED,,,
304,9000000303,1000000303,1286,2,3,0,0,PICKUP,,SHIPPED,2024-03-16 23:03:26,2024-03-17 23:03:26,1.0
305,9000000304,1000000304,1416,1,0,0,0,Correo Argentino,TRK-WR4IJI934Q,DELIVERED,2024-03-16 15:57:51,2024-03-20 15:57:51,4.0
306,9000000305,1000000305,979,1,0,0,0,Correo Argentino,TRK-GA0XMVRUST,DELIVERED,2025-04-14 08:23:31,2025-04-18 08:23:31,4.0
307,9000000306,1000000306,800,1,0,0,0,Correo Argentino,TRK-83QUV5F3FI,DELIVERED,2024-04-30 02:04:28,2024-05-03 02:04:28,3.0
308,9000000307,1000000307,800,1,0,0,0,Correo Argentino,TRK-5G2YLFVGPI,DELIVERED,2024-09-13 19:02:18,2024-09-18 19:02:18,5.0
309,9000000308,1000000308,757,1,0,0,0,Correo Argentino,TRK-OYGHVQIZD8,SHIPPED,2024-03-28 22:35:18,2024-03-31 22:35:18,3.0
310,9000000309,1000000309,1194,2,1,0,0,PICKUP,,CANCELLED,,,
311,9000000310,1000000310,673,1,0,0,0,Correo Argentino,TRK-71ZKV4IASM,DELIVERED,2025-01-05 06:32:45,2025-01-07 06:32:45,2.0
312,9000000311,1000000311,1266,2,2,0,0,PICKUP,,SHIPPED,2025-01-07 14:43:16,2025-01-08 14:43:16,1.0
313,9000000312,1000000312,7,2,2,0,0,PICKUP,,DELIVERED,2025-02-23 16:09:03,2025-02-24 16:09:03,1.0
314,9000000313,1000000313,1040,2,3,0,0,PICKUP,,DELIVERED,2025-05-19 21:05:53,2025-05-20 21:05:53,1.0
315,9000000314,1000000314,873,1,0,0,0,Correo Argentino,TRK-R04JCRW9A8,DELIVERED,2024-10-16 05:46:27,2024-10-19 05:46:27,3.0
316,9000000315,1000000315,1336,1,0,0,0,Correo Argentino,TRK-UVM6N6PWE3,DELIVERED,2025-05-06 03:09:01,2025-05-09 03:09:01,3.0
317,9000000316,1000000316,708,2,1,0,0,PICKUP,,DELIVERED,2025-04-27 15:42:15,2025-04-28 15:42:15,1.0
318,9000000317,1000000317,380,1,0,0,0,Correo Argentino,TRK-5C5MWBWACJ,DELIVERED,2024-08-17 16:27:24,2024-08-21 16:27:24,4.0
319,9000000318,1000000318,634,2,4,0,0,PICKUP,,SHIPPED,2024-10-06 02:46:46,2024-10-07 02:46:46,1.0
320,9000000319,1000000319,578,1,0,0,0,Correo Argentino,TRK-MA57CRCPJ8,DELIVERED,2024-04-21 06:29:45,2024-04-23 06:29:45,2.0
321,9000000320,1000000320,1479,1,0,0,0,Correo Argentino,TRK-DXIS15425W,DELIVERED,2025-08-19 03:45:44,2025-08-23 03:45:44,4.0
322,9000000321,1000000321,1399,1,0,0,0,Correo Argentino,TRK-XK02RA81RX,DELIVERED,2025-08-03 08:12:50,2025-08-06 08:12:50,3.0
323,9000000322,1000000322,522,2,4,0,0,PICKUP,,DELIVERED,2024-11-20 17:14:29,2024-11-21 17:14:29,1.0
324,9000000323,1000000323,247,2,1,0,0,PICKUP,,DELIVERED,2025-04-01 23:13:07,2025-04-02 23:13:07,1.0
325,9000000324,1000000324,96,2,4,0,0,PICKUP,,DELIVERED,2025-01-11 15:52:32,2025-01-12 15:52:32,1.0
326,9000000325,1000000325,798,2,2,0,0,PICKUP,,DELIVERED,2024-10-14 13:04:08,2024-10-15 13:04:08,1.0
327,9000000326,1000000326,21,1,0,0,0,Correo Argentino,TRK-P5JG6V39HM,DELIVERED,2024-06-17 15:06:25,2024-06-22 15:06:25,5.0
328,9000000327,1000000327,1236,1,0,0,0,Correo Argentino,TRK-MDVMWTRSHR,DELIVERED,2025-01-10 08:07:28,2025-01-13 08:07:28,3.0
329,9000000328,1000000328,130,1,0,0,0,Correo Argentino,TRK-PJI9TT96J6,DELIVERED,2025-02-11 21:56:23,2025-02-15 21:56:23,4.0
330,9000000329,1000000329,169,1,0,0,0,Correo Argentino,TRK-TKIZIWWL0A,DELIVERED,2024-03-16 11:29:09,2024-03-19 11:29:09,3.0
331,9000000330,1000000330,973,2,2,0,0,PICKUP,,DELIVERED,2024-12-14 09:37:58,2024-12-15 09:37:58,1.0
332,9000000331,1000000331,1449,1,0,0,0,Correo Argentino,TRK-4K0RCSFKJZ,DELIVERED,2024-12-25 08:30:16,2024-12-28 08:30:16,3.0
333,9000000332,1000000332,210,1,0,0,0,Correo Argentino,TRK-8DHCBZCXQU,SHIPPED,2025-09-18 18:50:29,2025-09-21 18:50:29,3.0
334,9000000333,1000000333,737,1,0,0,0,Correo Argentino,,CANCELLED,,,
335,9000000334,1000000334,1350,1,0,0,0,Correo Argentino,TRK-ITBJQCU49B,SHIPPED,2025-05-08 03:30:02,2025-05-12 03:30:02,4.0
336,9000000335,1000000335,170,1,0,0,0,Correo Argentino,TRK-OJCVJ0S121,DELIVERED,2024-02-11 20:22:45,2024-02-15 20:22:45,4.0
337,9000000336,1000000336,217,1,0,0,0,Correo Argentino,TRK-0W710RWTCM,DELIVERED,2024-07-20 06:43:12,2024-07-24 06:43:12,4.0
338,9000000337,1000000337,254,1,0,0,0,Correo Argentino,TRK-PCJPUF7VXQ,DELIVERED,2024-09-13 01:56:03,2024-09-15 01:56:03,2.0
339,9000000338,1000000338,1400,1,0,0,0,Correo Argentino,TRK-PRYVF3TIVE,DELIVERED,2024-03-23 09:06:07,2024-03-25 09:06:07,2.0
340,9000000339,1000000339,1213,1,0,0,0,Correo Argentino,,CANCELLED,,,
341,9000000340,1000000340,1410,1,0,0,0,Correo Argentino,TRK-4TFRX245GB,DELIVERED,2024-08-06 18:48:50,2024-08-08 18:48:50,2.0
342,9000000341,1000000341,128,2,2,0,0,PICKUP,,DELIVERED,2024-12-21 11:45:16,2024-12-22 11:45:16,1.0
343,9000000342,1000000342,499,1,0,0,0,Correo Argentino,TRK-3TH5619XPL,DELIVERED,2024-10-07 10:08:07,2024-10-11 10:08:07,4.0
344,9000000343,1000000343,494,1,0,0,0,Correo Argentino,TRK-W803CQEXUF,DELIVERED,2024-08-12 01:43:35,2024-08-14 01:43:35,2.0
345,9000000344,1000000344,755,1,0,0,0,Correo Argentino,TRK-PMIAY8MLNC,SHIPPED,2024-07-24 04:32:16,2024-07-26 04:32:16,2.0
346,9000000345,1000000345,518,1,0,0,0,Correo Argentino,TRK-90NLU6H2FO,DELIVERED,2024-05-02 22:42:44,2024-05-04 22:42:44,2.0
347,9000000346,1000000346,1171,2,4,0,0,PICKUP,,SHIPPED,2025-03-12 07:52:46,2025-03-13 07:52:46,1.0
348,9000000347,1000000347,1261,1,0,0,0,Correo Argentino,TRK-N1V96NIX9T,DELIVERED,2024-08-19 17:55:12,2024-08-21 17:55:12,2.0
349,9000000348,1000000348,468,2,4,0,0,PICKUP,,DELIVERED,2024-11-15 02:49:32,2024-11-16 02:49:32,1.0
350,9000000349,1000000349,503,1,0,0,0,Correo Argentino,TRK-H5BQD2UGQB,DELIVERED,2024-08-30 01:03:26,2024-09-02 01:03:26,3.0
351,9000000350,1000000350,1073,2,3,0,0,PICKUP,,DELIVERED,2024-03-18 02:37:52,2024-03-19 02:37:52,1.0
352,9000000351,1000000351,997,2,1,0,0,PICKUP,,DELIVERED,2024-05-03 23:42:15,2024-05-04 23:42:15,1.0
353,9000000352,1000000352,435,1,0,0,0,Correo Argentino,TRK-CDC9YPP0KL,DELIVERED,2025-02-17 13:46:26,2025-02-22 13:46:26,5.0
354,9000000353,1000000353,1401,2,4,0,0,PICKUP,,DELIVERED,2025-05-08 12:58:38,2025-05-09 12:58:38,1.0
355,9000000354,1000000354,202,1,0,0,0,Correo Argentino,TRK-OET37PJ6JA,DELIVERED,2025-05-10 11:09:10,2025-05-15 11:09:10,5.0
356,9000000355,1000000355,920,1,0,0,0,Correo Argentino,TRK-WBXD9JIFZ7,DELIVERED,2024-12-10 11:32:22,2024-12-15 11:32:22,5.0
357,9000000356,1000000356,1101,1,0,0,0,Correo Argentino,TRK-R7Z3UORWAO,DELIVERED,2025-06-06 02:50:54,2025-06-09 02:50:54,3.0
358,9000000357,1000000357,305,1,0,0,0,Correo Argentino,TRK-4E0RK1Y2AX,DELIVERED,2024-03-01 22:09:52,2024-03-05 22:09:52,4.0
359,9000000358,1000000358,268,1,0,0,0,Correo Argentino,TRK-3DYJXM8OG9,DELIVERED,2025-07-09 15:28:42,2025-07-11 15:28:42,2.0
360,9000000359,1000000359,636,2,3,0,0,PICKUP,,DELIVERED,2024-07-09 10:50:51,2024-07-10 10:50:51,1.0
361,9000000360,1000000360,736,2,4,0,0,PICKUP,,DELIVERED,2024-09-23 16:43:39,2024-09-24 16:43:39,1.0
362,9000000361,1000000361,938,1,0,0,0,Correo Argentino,TRK-XKUAQ6XCBU,DELIVERED,2025-01-20 11:36:36,2025-01-23 11:36:36,3.0
363,9000000362,1000000362,356,1,0,0,0,Correo Argentino,TRK-130IYMN8X9,SHIPPED,2024-08-15 11:12:23,2024-08-19 11:12:23,4.0
364,9000000363,1000000363,544,1,0,0,0,Correo Argentino,TRK-CDCOWDXCJ1,DELIVERED,2024-06-08 21:33:38,2024-06-11 21:33:38,3.0
365,9000000364,1000000364,952,2,2,0,0,PICKUP,,SHIPPED,2025-08-18 21:55:14,2025-08-19 21:55:14,1.0
366,9000000365,1000000365,1016,1,0,0,0,Correo Argentino,TRK-QZUSOFVD2M,DELIVERED,2025-08-21 07:05:53,2025-08-25 07:05:53,4.0
367,9000000366,1000000366,1183,1,0,0,0,Correo Argentino,TRK-04NWF222GT,DELIVERED,2025-07-16 23:00:00,2025-07-21 23:00:00,5.0
368,9000000367,1000000367,1154,1,0,0,0,Correo Argentino,TRK-0QU3G58K4N,DELIVERED,2025-04-20 10:14:53,2025-04-23 10:14:53,3.0
369,9000000368,1000000368,1056,1,0,0,0,Correo Argentino,,CANCELLED,,,
370,9000000369,1000000369,666,2,1,0,0,PICKUP,,DELIVERED,2024-12-11 05:34:37,2024-12-12 05:34:37,1.0
371,9000000370,1000000370,1010,2,2,0,0,PICKUP,,DELIVERED,2025-08-18 16:20:56,2025-08-19 16:20:56,1.0
372,9000000371,1000000371,977,1,0,0,0,Correo Argentino,TRK-QPX17NQGFX,DELIVERED,2024-01-16 17:05:29,2024-01-20 17:05:29,4.0
373,9000000372,1000000372,172,1,0,0,0,Correo Argentino,TRK-L15FV8ZC6P,SHIPPED,2024-08-22 16:26:48,2024-08-24 16:26:48,2.0
374,9000000373,1000000373,1179,1,0,0,0,Correo Argentino,TRK-V9OB7NBQW3,SHIPPED,2024-02-19 11:24:48,2024-02-21 11:24:48,2.0
375,9000000374,1000000374,1048,2,2,0,0,PICKUP,,DELIVERED,2025-04-14 23:37:30,2025-04-15 23:37:30,1.0
376,9000000375,1000000375,480,1,0,0,0,Correo Argentino,TRK-JT6GK3LV32,DELIVERED,2025-06-25 14:50:30,2025-06-27 14:50:30,2.0
377,9000000376,1000000376,164,2,2,0,0,PICKUP,,DELIVERED,2024-12-15 01:03:23,2024-12-16 01:03:23,1.0
378,9000000377,1000000377,902,2,1,0,0,PICKUP,,DELIVERED,2024-08-02 04:41:33,2024-08-03 04:41:33,1.0
379,9000000378,1000000378,1096,1,0,0,0,Correo Argentino,TRK-B8MS9TKYJX,DELIVERED,2025-09-06 07:19:50,2025-09-11 07:19:50,5.0
380,9000000379,1000000379,1208,1,0,0,0,Correo Argentino,TRK-V457GNVBA4,DELIVERED,2025-06-16 09:45:42,2025-06-22 09:45:42,6.0
